,Oct_Minimum,Oct_Maximum,Oct_Mean,Oct_Standard Deviation,Oct_Variance,Oct_Upper Quartile,Oct_Upper 1.5 IQR,Oct_Median,Oct_Lower 1.5 IQR,Oct_Lower Quartile,Oct_District,Oct_Year,Nov_Minimum,Nov_Maximum,Nov_Mean,Nov_Standard Deviation,Nov_Variance,Nov_Upper Quartile,Nov_Upper 1.5 IQR,Nov_Median,Nov_Lower 1.5 IQR,Nov_Lower Quartile,Nov_District,Nov_Year,Dec_Minimum,Dec_Maximum,Dec_Mean,Dec_Standard Deviation,Dec_Variance,Dec_Upper Quartile,Dec_Upper 1.5 IQR,Dec_Median,Dec_Lower 1.5 IQR,Dec_Lower Quartile,Dec_District,Dec_Year
342,-0.0474,0.4426,0.2446579,0.0370777,0.0013748,0.2662,0.3258,0.2466,0.1659,0.226025,Bhilwara,2006,-0.0524,0.4384,0.1970874,0.027716,0.0007682,0.2116,0.2533,0.1977,0.1421,0.1838,Bhilwara,2006,-0.0503,0.5247,0.2111198,0.0397479,0.0015799,0.2292,0.2912,0.206,0.1258,0.1878,Bhilwara,2006
343,-0.0056,0.4326,0.2533279,0.0420472,0.001768,0.2795,0.3574,0.2535,0.1496,0.2275,Bhilwara,2007,-0.0855,0.3207,0.195419,0.0254148,0.0006459,0.2121,0.259,0.1965,0.1336,0.1807,Bhilwara,2007,0.0219,0.4962,0.1975657,0.0370523,0.0013729,0.2121,0.2662,0.1929,0.1219,0.176,Bhilwara,2007
344,0.0205,0.4212,0.2127937,0.03143,0.0009878,0.23305,0.2952,0.2121,0.13,0.1916,Bhilwara,2008,0.0028,0.4471,0.1876891,0.0290691,0.000845,0.2047,0.2594,0.1858,0.1143,0.1682,Bhilwara,2008,0.0192,0.5143,0.1919375,0.0478328,0.002288,0.2114,0.288,0.1811,0.0862,0.1603,Bhilwara,2008
345,0.038,0.4017,0.2060489,0.0322277,0.0010386,0.2257,0.2886,0.2031,0.1225,0.18375,Bhilwara,2009,0.0392,0.3635,0.1603567,0.020143,0.0004057,0.1724,0.2102,0.1592,0.1094,0.1472,Bhilwara,2009,0.0401,0.564,0.1642292,0.0355962,0.0012671,0.17735,0.2302,0.1575,0.0893,0.1421,Bhilwara,2009
346,-0.0585,0.4342,0.2696715,0.0395318,0.0015628,0.2952,0.3668,0.27185,0.1749,0.247,Bhilwara,2010,-0.0593,0.3474,0.1949389,0.0257186,0.0006614,0.2092,0.25,0.196,0.1413,0.181975,Bhilwara,2010,-0.059,0.5322,0.1870513,0.0376906,0.0014206,0.2046,0.2655,0.1819,0.1031,0.164,Bhilwara,2010
347,-0.0536,0.4655,0.2746866,0.0417536,0.0017434,0.3024,0.3805,0.2763,0.1697,0.2492,Bhilwara,2011,-0.0528,0.3456,0.2141248,0.0273064,0.0007456,0.2299,0.2749,0.2155,0.1549,0.1999,Bhilwara,2011,-0.0614,0.5016,0.2090705,0.0320663,0.0010282,0.2232,0.2707,0.2061,0.144,0.1915,Bhilwara,2011
348,-0.0401,0.5662,0.3286091,0.0596994,0.003564,0.365175,0.4745,0.3295,0.183,0.2922,Bhilwara,2012,-0.0413,0.3708,0.2194434,0.031214,0.0009743,0.2392,0.2946,0.2218,0.1467,0.2022,Bhilwara,2012,-0.0513,0.4982,0.2131717,0.0337093,0.0011363,0.2284,0.2791,0.2108,0.1439,0.1946,Bhilwara,2012
349,-0.0517,0.4986,0.2964736,0.0471946,0.0022273,0.3269,0.4143,0.3002,0.1812,0.2686,Bhilwara,2013,-0.0719,0.4279,0.2437679,0.0346961,0.0012038,0.2659,0.3283,0.2466,0.1623,0.2243,Bhilwara,2013,-0.0258,0.5599,0.2526894,0.0468007,0.0021903,0.27465,0.3507,0.2471,0.1479,0.22395,Bhilwara,2013
350,-0.0438,0.4667,0.2854588,0.0445807,0.0019874,0.3139,0.3921,0.2886,0.1832,0.2616,Bhilwara,2014,-0.047,0.4408,0.2224589,0.0320489,0.0010271,0.242,0.2956,0.2256,0.152,0.206,Bhilwara,2014,-0.063,0.5151,0.223991,0.0379613,0.0014411,0.2409,0.2974,0.2215,0.1468,0.2032,Bhilwara,2014
351,-0.0327,0.4291,0.2471243,0.0388674,0.0015107,0.2696,0.3389,0.2449,0.1541,0.2234,Bhilwara,2015,-0.0327,0.4627,0.2020796,0.0271627,0.0007378,0.2186,0.2682,0.2014,0.136,0.1855,Bhilwara,2015,0.0276,0.5439,0.1983917,0.037209,0.0013845,0.2149,0.2743,0.1918,0.1164,0.1753,Bhilwara,2015
352,-0.0512,0.4762,0.2516566,0.0431695,0.0018636,0.2784,0.3549,0.2545,0.1509,0.2273,Bhilwara,2016,-0.0405,0.5547,0.2114384,0.0344871,0.0011894,0.2315,0.2903,0.2123,0.1333,0.1922,Bhilwara,2016,-0.0369,0.5429,0.220301,0.0449116,0.0020171,0.23885,0.3046,0.2158,0.1293,0.195,Bhilwara,2016
353,-0.0383,0.4432,0.2608222,0.0447716,0.0020045,0.29095,0.3802,0.26,0.1428,0.2314,Bhilwara,2017,-0.0316,0.3815,0.2167368,0.0291477,0.0008496,0.236,0.2915,0.2177,0.1435,0.199,Bhilwara,2017,-0.0206,0.5109,0.2135437,0.0378882,0.0014355,0.2316,0.2926,0.2096,0.1302,0.1909,Bhilwara,2017
354,0.0233,0.5117,0.3256877,0.0500089,0.0025009,0.3596,0.4543,0.3299,0.2016,0.2964,Bhilwara,2018,-0.0328,0.3987,0.2369427,0.0330454,0.001092,0.25845,0.3215,0.2395,0.153,0.21625,Bhilwara,2018,0.0129,0.488,0.2182442,0.0331386,0.0010982,0.2328,0.2815,0.2161,0.1515,0.20025,Bhilwara,2018
355,-0.0408,0.5388,0.3097418,0.051264,0.002628,0.3424,0.4314,0.3145,0.1934,0.2828,Bhilwara,2019,-0.0489,0.4467,0.2414505,0.0423302,0.0017918,0.2672,0.3416,0.2449,0.143,0.2175,Bhilwara,2019,-0.0532,0.5579,0.225329,0.0391911,0.0015359,0.2436,0.3009,0.2236,0.1484,0.2054,Bhilwara,2019
356,-0.0133,0.4929,0.3065822,0.0490143,0.0024024,0.3401,0.4348,0.3132,0.1814,0.2766,Bhilwara,2020,-0.0205,0.5178,0.2312025,0.0336231,0.0011305,0.2516,0.3106,0.2345,0.1531,0.2122,Bhilwara,2020,-0.0256,0.5815,0.2385244,0.0445189,0.0019819,0.2578,0.3254,0.2329,0.1453,0.2127,Bhilwara,2020
357,-0.0577,0.3782,0.1141912,0.0246008,0.0006052,0.1264,0.1691,0.1109,0.0569,0.0979,Bikaner,2000,0.0185,0.3378,0.0973113,0.015793,0.0002494,0.1055,0.1323,0.0957,0.0608,0.0876,Bikaner,2000,0.0455,0.3541,0.0907826,0.0155673,0.0002423,0.0974,0.1208,0.0891,0.0584,0.0818,Bikaner,2000
358,0.0536,0.33,0.1180337,0.0252068,0.0006354,0.131,0.1745,0.1161,0.0586,0.102,Bikaner,2001,0.0505,0.2835,0.0985571,0.0167804,0.0002816,0.1079,0.138,0.0976,0.0579,0.0878,Bikaner,2001,0.048,0.2836,0.0922558,0.0163484,0.0002673,0.0994,0.1247,0.0906,0.0573,0.0825,Bikaner,2001
359,0.045,0.2831,0.0772591,0.0182119,0.0003317,0.0839,0.1106,0.0737,0.045,0.0661,Bikaner,2002,0.0463,0.2587,0.0729058,0.0141028,0.0001989,0.0795,0.1039,0.0711,0.0463,0.0632,Bikaner,2002,0.0397,0.2469,0.0711026,0.0134823,0.0001818,0.0763,0.0964,0.0689,0.0428,0.0629,Bikaner,2002
360,0.0449,0.3963,0.1372815,0.0352267,0.0012409,0.1589,0.2302,0.1324,0.0449,0.1113,Bikaner,2003,0.0518,0.2868,0.1071721,0.0186885,0.0003493,0.1184,0.1541,0.1058,0.0589,0.0946,Bikaner,2003,0.0487,0.2989,0.0961452,0.0172067,0.0002961,0.1048,0.1336,0.0945,0.0568,0.0856,Bikaner,2003
361,0.0453,0.3397,0.0940377,0.0288695,0.0008335,0.1083,0.1602,0.0888,0.0453,0.0737,Bikaner,2004,0.0414,0.2998,0.0844066,0.0186258,0.0003469,0.0939,0.1266,0.0819,0.0414,0.0721,Bikaner,2004,0.044,0.2495,0.0789506,0.0160094,0.0002563,0.0866,0.1137,0.0769,0.044,0.0685,Bikaner,2004
362,0.0493,0.3669,0.1082,0.0387369,0.0015006,0.1254,0.193,0.0969,0.0493,0.0803,Bikaner,2005,0.0454,0.2443,0.0899654,0.0217799,0.0004744,0.1006,0.14,0.0851,0.0454,0.0743,Bikaner,2005,0.0396,0.3076,0.0840133,0.0183948,0.0003384,0.0927,0.1246,0.0803,0.0396,0.0714,Bikaner,2005
363,0.0447,0.3675,0.0942552,0.027128,0.0007359,0.1072,0.154,0.0893,0.0447,0.076,Bikaner,2006,0.0437,0.2361,0.0849139,0.0172071,0.0002961,0.0936,0.1233,0.083,0.0449,0.0738,Bikaner,2006,0.0452,0.3657,0.0824041,0.0256498,0.0006579,0.0875,0.1149,0.0772,0.0452,0.0692,Bikaner,2006
364,0.0385,0.3621,0.1197798,0.0362943,0.0013173,0.1381,0.2045,0.1115,0.0385,0.0938,Bikaner,2007,0.0313,0.2528,0.0945048,0.0180284,0.000325,0.104,0.1365,0.0915,0.0512,0.0823,Bikaner,2007,0.0486,0.2943,0.0885271,0.018077,0.0003268,0.0951,0.1209,0.0855,0.0524,0.0779,Bikaner,2007
365,0.0584,0.404,0.1195378,0.0266146,0.0007083,0.1308,0.1725,0.1164,0.0613,0.103,Bikaner,2008,0.0565,0.26,0.1012771,0.0157518,0.0002481,0.1094,0.1368,0.1002,0.0637,0.0911,Bikaner,2008,0.0538,0.4425,0.0952503,0.0280324,0.0007858,0.1004,0.1271,0.0905,0.0561,0.0826,Bikaner,2008
366,0.0481,0.3404,0.0913234,0.0252168,0.0006359,0.1026,0.1446,0.0874,0.0481,0.0746,Bikaner,2009,0.0432,0.2456,0.0806624,0.0156887,0.0002461,0.0888,0.1165,0.0791,0.0432,0.0703,Bikaner,2009,0.0471,0.3209,0.079559,0.0214545,0.0004603,0.0857,0.1131,0.0749,0.0471,0.0674,Bikaner,2009
367,0.0058,0.4684,0.1722004,0.0523862,0.0027443,0.2078,0.3257,0.1691,0.0374,0.1292,Bikaner,2010,-0.0026,0.3512,0.1315072,0.0260469,0.0006784,0.1495,0.2066,0.1299,0.0609,0.1113,Bikaner,2010,0.0213,0.3906,0.110986,0.024393,0.000595,0.1204,0.1562,0.1082,0.0619,0.0965,Bikaner,2010
368,0.0413,0.4838,0.1744049,0.0441752,0.0019514,0.1992,0.2812,0.1723,0.0695,0.1445,Bikaner,2011,0.0213,0.2769,0.126461,0.0204417,0.0004179,0.1398,0.1815,0.1258,0.0707,0.112,Bikaner,2011,0.0199,0.3243,0.1160813,0.0201483,0.000406,0.1257,0.1591,0.1146,0.071,0.1034,Bikaner,2011
369,0.0157,0.5092,0.1609131,0.0455973,0.0020791,0.1771,0.2453,0.1538,0.0702,0.1316,Bikaner,2012,0.0006,0.2908,0.1202872,0.0195236,0.0003812,0.1313,0.1676,0.1185,0.0712,0.1071,Bikaner,2012,0.0376,0.3038,0.1069117,0.0194972,0.0003801,0.1151,0.1455,0.1041,0.0646,0.0948,Bikaner,2012
370,0.0214,0.5211,0.1662666,0.0533814,0.0028496,0.1929,0.2899,0.1567,0.048,0.1282,Bikaner,2013,0.0538,0.3102,0.1180528,0.0237926,0.0005661,0.1309,0.1748,0.1149,0.0593,0.1016,Bikaner,2013,0.0538,0.3615,0.1040931,0.0230257,0.0005302,0.112,0.1438,0.1005,0.0593,0.0908,Bikaner,2013
371,0.0393,0.4715,0.1579314,0.0443646,0.0019682,0.1778,0.2478,0.154,0.0612,0.1311,Bikaner,2014,-0.0163,0.2638,0.1114741,0.0190085,0.0003613,0.1227,0.1563,0.1117,0.0667,0.1003,Bikaner,2014,-0.0097,0.2924,0.1052138,0.0196724,0.000387,0.115,0.1472,0.1041,0.0613,0.0935,Bikaner,2014
372,0.0543,0.4636,0.1713236,0.0395379,0.0015632,0.1934,0.2702,0.164,0.0678,0.1422,Bikaner,2015,0.0314,0.3111,0.1293688,0.0190849,0.0003642,0.1391,0.1731,0.1266,0.0846,0.1164,Bikaner,2015,0.0723,0.3689,0.1163075,0.0210747,0.0004441,0.1213,0.1454,0.1125,0.0815,0.1052,Bikaner,2015
373,0.0722,0.5148,0.1684703,0.0529734,0.0028062,0.186,0.2611,0.1586,0.0722,0.1359,Bikaner,2016,0.0659,0.3096,0.1212831,0.0191741,0.0003676,0.132,0.1663,0.12,0.0748,0.1091,Bikaner,2016,0.0499,0.3656,0.1143972,0.0221363,0.00049,0.1227,0.1542,0.1114,0.0708,0.1017,Bikaner,2016
374,0.0592,0.5257,0.1320773,0.0422077,0.0017815,0.147,0.2101,0.1219,0.0592,0.1049,Bikaner,2017,0.0567,0.2929,0.1031141,0.0182878,0.0003344,0.1125,0.1453,0.0996,0.0589,0.0906,Bikaner,2017,0.0501,0.3893,0.0981928,0.0271682,0.0007381,0.1064,0.1427,0.0916,0.0501,0.0822,Bikaner,2017
375,0.0551,0.5525,0.1389867,0.0446491,0.0019935,0.1555,0.2237,0.1281,0.0551,0.11,Bikaner,2018,0.0426,0.3979,0.1131214,0.0247261,0.0006114,0.1244,0.1659,0.1086,0.0608,0.0967,Bikaner,2018,0.0368,0.4162,0.1060473,0.0263505,0.0006943,0.1135,0.1475,0.101,0.0576,0.0908,Bikaner,2018
376,0.0305,0.5865,0.1734061,0.0574616,0.0033018,0.2032,0.3098,0.165,0.0305,0.1321,Bikaner,2019,0.0417,0.3941,0.1273475,0.0305583,0.0009338,0.1431,0.1992,0.1222,0.0582,0.1057,Bikaner,2019,0.034,0.4644,0.104966,0.0359798,0.0012945,0.1136,0.1562,0.0966,0.0479,0.0852,Bikaner,2019
377,0.0536,0.6015,0.1529897,0.0483358,0.0023364,0.171,0.2447,0.1427,0.0536,0.1218,Bikaner,2020,0.0517,0.3893,0.1134007,0.0214641,0.0004607,0.1235,0.159,0.111,0.0644,0.0998,Bikaner,2020,0.056,0.3752,0.1038252,0.0258118,0.0006662,0.1125,0.1488,0.0985,0.056,0.0883,Bikaner,2020
378,-0.0611,0.6262,0.243906,0.0888978,0.0079028,0.2991,0.4825,0.2214,-0.0018,0.1768,Bundi,2000,-0.0532,0.3648,0.1696113,0.0394491,0.0015562,0.19595,0.2784,0.1648,0.0582,0.1407,Bundi,2000,-0.0681,0.5629,0.196776,0.061032,0.0037249,0.225,0.3328,0.187,0.049,0.153,Bundi,2000
379,-0.0357,0.5334,0.2168446,0.0684336,0.0046832,0.2527,0.3797,0.1991,0.044,0.168,Bundi,2001,-0.0468,0.376,0.1712525,0.0368837,0.0013604,0.1896,0.2523,0.1654,0.0875,0.1478,Bundi,2001,-0.0492,0.4899,0.194246,0.0543861,0.0029578,0.2225,0.3234,0.1866,0.0606,0.1551,Bundi,2001
380,-0.0318,0.4673,0.1942179,0.0613334,0.0037618,0.22375,0.3333,0.1814,0.0418,0.1507,Bundi,2002,-0.0468,0.4209,0.1511276,0.0318122,0.001012,0.1675,0.2242,0.1469,0.0751,0.1297,Bundi,2002,-0.0355,0.4734,0.1591142,0.0456199,0.0020812,0.17845,0.2528,0.1485,0.0603,0.1288,Bundi,2002
381,-0.0739,0.6545,0.2524328,0.0766779,0.0058795,0.2844,0.4062,0.238,0.08,0.2025,Bundi,2003,-0.0536,0.3841,0.1860252,0.0394798,0.0015587,0.2067,0.2775,0.1811,0.0887,0.1595,Bundi,2003,-0.0371,0.5671,0.2282454,0.0790466,0.0062484,0.26795,0.4139,0.2084,0.0267,0.1706,Bundi,2003
382,-0.0421,0.6919,0.2301365,0.0807169,0.0065152,0.264,0.3944,0.2109,0.0519,0.176925,Bundi,2004,-0.0351,0.5664,0.2179241,0.0677401,0.0045887,0.2529,0.3786,0.2024,0.0459,0.1691,Bundi,2004,-0.0572,0.6203,0.2732754,0.1062954,0.0112987,0.340975,0.5647,0.25175,-0.0322,0.191225,Bundi,2004
383,-0.0634,0.6803,0.2725225,0.106748,0.0113951,0.3209,0.5045,0.2437,0.0179,0.1985,Bundi,2005,-0.0479,0.4857,0.2091282,0.0515372,0.0026561,0.2376,0.3338,0.2034,0.0786,0.1729,Bundi,2005,-0.0264,0.5911,0.246939,0.075077,0.0056366,0.297575,0.4605,0.24,0.0259,0.188625,Bundi,2005
384,-0.0599,0.6294,0.2380324,0.0774303,0.0059954,0.281775,0.4303,0.2239,0.0349,0.1824,Bundi,2006,-0.0544,0.5625,0.2089496,0.0527067,0.002778,0.231,0.3143,0.1994,0.0938,0.1753,Bundi,2006,-0.0367,0.5496,0.2493475,0.0760949,0.0057904,0.294,0.4453,0.2399,0.0441,0.1931,Bundi,2006
385,-0.0696,0.6253,0.2598931,0.0905256,0.0081949,0.302,0.4593,0.2347,0.0418,0.1969,Bundi,2007,-0.0642,0.3255,0.1775644,0.0346122,0.001198,0.196075,0.2583,0.1732,0.0942,0.1545,Bundi,2007,-0.0407,0.563,0.2271,0.070907,0.0050278,0.2591,0.3801,0.2138,0.0571,0.17785,Bundi,2007
386,-0.0509,0.5495,0.2415185,0.0835626,0.0069827,0.2831,0.4337,0.2163,0.0442,0.1827,Bundi,2008,-0.0415,0.5985,0.1930884,0.0556397,0.0030958,0.2092,0.2833,0.1819,0.0852,0.1596,Bundi,2008,-0.0195,0.5824,0.2475976,0.0854809,0.007307,0.2968,0.47,0.23365,0.0352,0.1811,Bundi,2008
387,-0.0291,0.5353,0.2379766,0.0803081,0.0064494,0.28605,0.4491,0.2163,0.0289,0.1773,Bundi,2009,-0.0444,0.618,0.185109,0.0578126,0.0033423,0.2004,0.2753,0.1711,0.0763,0.1503,Bundi,2009,-0.0022,0.6756,0.245171,0.0949142,0.0090087,0.306775,0.5142,0.2251,-0.0022,0.168425,Bundi,2009
388,-0.1004,0.6539,0.2632764,0.080541,0.0064868,0.301,0.4391,0.2508,0.0711,0.2088,Bundi,2010,-0.0969,0.3906,0.1821372,0.0415741,0.0017284,0.2014,0.2701,0.1744,0.0874,0.1556,Bundi,2010,-0.049,0.585,0.2200236,0.0711199,0.005058,0.253625,0.3773,0.2054,0.0488,0.1711,Bundi,2010
389,-0.0415,0.5456,0.2734233,0.0812608,0.0066033,0.3214,0.4764,0.2593,0.0629,0.2177,Bundi,2011,-0.0682,0.442,0.2013238,0.0534329,0.0028551,0.2266,0.3141,0.1938,0.0807,0.1679,Bundi,2011,-0.0907,0.6066,0.2571116,0.0818702,0.0067027,0.2974,0.4429,0.2429,0.06,0.2003,Bundi,2011
390,-0.0842,0.647,0.3244404,0.0962913,0.009272,0.3934,0.6066,0.3224,0.0387,0.25125,Bundi,2012,-0.0842,0.4044,0.1913819,0.048634,0.0023653,0.2157,0.2964,0.1861,0.0831,0.161875,Bundi,2012,-0.035,0.6251,0.238815,0.075125,0.0056438,0.26855,0.3882,0.225,0.0721,0.1885,Bundi,2012
391,-0.0571,0.5478,0.2779764,0.0714735,0.0051085,0.3264,0.4658,0.2777,0.0934,0.232775,Bundi,2013,-0.0543,0.5013,0.2098022,0.0619657,0.0038397,0.2405,0.3447,0.2008,0.0669,0.1709,Bundi,2013,-0.0579,0.6512,0.2859987,0.1056509,0.0111621,0.3344,0.5224,0.2643,0.0241,0.20895,Bundi,2013
392,-0.0616,0.535,0.2709983,0.0745004,0.0055503,0.3207,0.4772,0.2659,0.0597,0.2163,Bundi,2014,-0.05,0.528,0.2117723,0.065709,0.0043177,0.2411,0.3502,0.20105,0.0629,0.168325,Bundi,2014,-0.064,0.6122,0.2654812,0.0851165,0.0072448,0.3133,0.4756,0.2542,0.0516,0.2048,Bundi,2014
393,-0.0607,0.5262,0.2391775,0.0690795,0.004772,0.2834,0.4235,0.2308,0.0479,0.1888,Bundi,2015,-0.0591,0.4096,0.1812518,0.0457631,0.0020943,0.2038,0.2839,0.1739,0.0773,0.1504,Bundi,2015,-0.0526,0.6377,0.2413577,0.0754936,0.0056993,0.2805,0.4185,0.2297,0.0499,0.1882,Bundi,2015
394,-0.0348,0.5736,0.2705525,0.0824593,0.0067995,0.3274,0.5066,0.2615,0.0299,0.20765,Bundi,2016,-0.0405,0.4936,0.1930006,0.0583122,0.0034003,0.218,0.3119,0.1816,0.0677,0.1554,Bundi,2016,-0.0377,0.5869,0.2558893,0.0842434,0.0070969,0.2997,0.4544,0.243,0.0471,0.19655,Bundi,2016
395,-0.0236,0.5045,0.2276988,0.0658507,0.0043363,0.2708,0.4087,0.2183,0.0403,0.1784,Bundi,2017,-0.0268,0.41,0.1849358,0.0415802,0.0017289,0.2079,0.2847,0.1817,0.0823,0.1567,Bundi,2017,-0.0015,0.6253,0.2443933,0.0783051,0.0061317,0.28455,0.4281,0.2305,0.0564,0.18885,Bundi,2017
396,-0.0549,0.5851,0.3040106,0.0759015,0.005761,0.3517,0.5017,0.2957,0.1011,0.2511,Bundi,2018,-0.0382,0.4313,0.1994878,0.0566445,0.0032086,0.227875,0.3296,0.1895,0.06,0.1599,Bundi,2018,-0.0447,0.6527,0.2519526,0.098212,0.0096456,0.28495,0.4354,0.2315,0.0586,0.1844,Bundi,2018
397,-0.0449,0.5659,0.3078913,0.07623,0.005811,0.3554,0.4972,0.3028,0.119,0.260825,Bundi,2019,-0.0522,0.4713,0.2085834,0.06607,0.0043652,0.2413,0.3576,0.1965,0.0504,0.16375,Bundi,2019,-0.0514,0.6223,0.2790964,0.096101,0.0092354,0.3359,0.5371,0.2756,0.0072,0.2017,Bundi,2019
398,-0.0272,0.5803,0.2820678,0.0885641,0.0078436,0.34235,0.5346,0.272,0.0373,0.21285,Bundi,2020,-0.0246,0.6351,0.2082244,0.0647668,0.0041947,0.237675,0.3468,0.1987,0.062,0.1648,Bundi,2020,-0.0332,0.6231,0.2597837,0.0913445,0.0083438,0.30915,0.4884,0.2441,0.0309,0.18945,Bundi,2020
399,-0.0165,0.4956,0.2575267,0.0669072,0.0044766,0.2961,0.4116,0.2518,0.1053,0.2191,Chittaurgarh,2000,-0.0365,0.332,0.1748905,0.0372238,0.0013856,0.1924,0.2478,0.1742,0.0997,0.1553,Chittaurgarh,2000,-0.045,0.4624,0.1744583,0.0342574,0.0011736,0.193175,0.251,0.1731,0.0972,0.1546,Chittaurgarh,2000
400,-0.0392,0.4681,0.2197604,0.0519663,0.0027005,0.2407,0.3097,0.2172,0.126,0.1947,Chittaurgarh,2001,-0.0324,0.3719,0.1876144,0.0395455,0.0015638,0.2058,0.2626,0.1877,0.1112,0.1679,Chittaurgarh,2001,-0.0437,0.4617,0.1944324,0.0451176,0.0020356,0.2184,0.2937,0.1919,0.0929,0.1682,Chittaurgarh,2001
401,-0.0262,0.4979,0.2320168,0.0568431,0.0032311,0.2578,0.341,0.2287,0.1194,0.2023,Chittaurgarh,2002,-0.0301,0.3637,0.1688486,0.035903,0.001289,0.1853,0.2369,0.1676,0.0994,0.1509,Chittaurgarh,2002,-0.0258,0.3469,0.1622038,0.0335414,0.001125,0.1806,0.2369,0.1618,0.0867,0.143,Chittaurgarh,2002
402,-0.0172,0.5468,0.2920291,0.0745003,0.0055503,0.3254,0.4348,0.282,0.1432,0.2524,Chittaurgarh,2003,-0.0324,0.4289,0.2061145,0.0480518,0.002309,0.2212,0.2819,0.1999,0.1201,0.1807,Chittaurgarh,2003,-0.029,0.5021,0.1990139,0.0447583,0.0020033,0.2216,0.2946,0.1946,0.1003,0.1729,Chittaurgarh,2003
403,-0.0572,0.5223,0.2644762,0.0645639,0.0041685,0.2964,0.3926,0.2655,0.1357,0.2321,Chittaurgarh,2004,-0.0361,0.4275,0.2092529,0.0496521,0.0024653,0.23275,0.3066,0.2096,0.1095,0.1834,Chittaurgarh,2004,-0.0551,0.4859,0.2162528,0.0579822,0.0033619,0.2485,0.3471,0.2133,0.0838,0.1826,Chittaurgarh,2004
404,-0.0352,0.528,0.3043257,0.071303,0.0050841,0.338,0.44,0.3039,0.1682,0.27,Chittaurgarh,2005,-0.0402,0.4496,0.2144254,0.049049,0.0024058,0.2387,0.3152,0.2146,0.1116,0.1877,Chittaurgarh,2005,-0.0756,0.4747,0.2238323,0.0577993,0.0033408,0.2571,0.3604,0.2204,0.0849,0.1882,Chittaurgarh,2005
405,-0.0343,0.5566,0.2696156,0.0705843,0.0049821,0.2935,0.3754,0.2626,0.1572,0.2389,Chittaurgarh,2006,-0.054,0.4613,0.2214124,0.0527476,0.0027823,0.2473,0.3258,0.2207,0.1168,0.1949,Chittaurgarh,2006,-0.0465,0.5031,0.2484369,0.0678331,0.0046013,0.2894,0.4144,0.2423,0.0809,0.2059,Chittaurgarh,2006
406,-0.0236,0.5437,0.2895495,0.0755389,0.0057061,0.3249,0.435,0.2869,0.1412,0.2514,Chittaurgarh,2007,-0.0362,0.4208,0.2139933,0.0446915,0.0019973,0.2349,0.3006,0.2138,0.1255,0.1911,Chittaurgarh,2007,-0.0314,0.4996,0.2294813,0.0549573,0.0030203,0.258525,0.351,0.22505,0.1051,0.1967,Chittaurgarh,2007
407,-0.0333,0.4741,0.2429039,0.0580465,0.0033694,0.2683,0.3506,0.2399,0.1317,0.2134,Chittaurgarh,2008,-0.0284,0.403,0.2224218,0.0489612,0.0023972,0.2504,0.3329,0.2221,0.1132,0.1954,Chittaurgarh,2008,-0.0222,0.5322,0.2510159,0.0740669,0.0054859,0.296,0.4392,0.2423,0.0566,0.2002,Chittaurgarh,2008
408,-0.018,0.5458,0.2655595,0.0670066,0.0044899,0.291275,0.3807,0.2599,0.1421,0.2316,Chittaurgarh,2009,-0.0423,0.4465,0.1976354,0.0442259,0.0019559,0.216,0.2786,0.194,0.1116,0.1742,Chittaurgarh,2009,-0.0212,0.5659,0.2211218,0.0615973,0.0037942,0.2567,0.3729,0.2126,0.0636,0.1792,Chittaurgarh,2009
409,-0.0324,0.5273,0.2875899,0.0651314,0.0042421,0.3187,0.4126,0.2901,0.162,0.256,Chittaurgarh,2010,-0.0701,0.4689,0.2238444,0.0484484,0.0023472,0.2442,0.3135,0.2192,0.1291,0.198,Chittaurgarh,2010,-0.0253,0.5691,0.2544374,0.062367,0.0038896,0.2944,0.4114,0.252,0.099,0.216,Chittaurgarh,2010
410,-0.0324,0.5245,0.2879539,0.0688478,0.00474,0.3249,0.4365,0.2916,0.139,0.2503,Chittaurgarh,2011,-0.0288,0.4341,0.2268094,0.0478495,0.0022896,0.2524,0.3298,0.2284,0.1238,0.2007,Chittaurgarh,2011,-0.0369,0.4916,0.2367373,0.0547918,0.0030021,0.2669,0.3577,0.2329,0.1157,0.2063,Chittaurgarh,2011
411,-0.0344,0.5658,0.3444213,0.0803859,0.0064619,0.3933,0.5277,0.3501,0.1693,0.3037,Chittaurgarh,2012,-0.0307,0.4376,0.2278947,0.0500975,0.0025098,0.2537,0.3342,0.2283,0.12,0.2,Chittaurgarh,2012,-0.0307,0.5014,0.2547018,0.0629084,0.0039575,0.2919,0.404,0.2506,0.1037,0.2166,Chittaurgarh,2012
412,-0.0323,0.5228,0.2999159,0.0669558,0.0044831,0.3348,0.4413,0.3005,0.1577,0.2638,Chittaurgarh,2013,-0.021,0.4636,0.2572746,0.0595936,0.0035514,0.293525,0.4005,0.2599,0.117,0.2222,Chittaurgarh,2013,-0.0426,0.5527,0.2905409,0.0738941,0.0054603,0.3364,0.4712,0.2893,0.1114,0.2464,Chittaurgarh,2013
413,-0.0308,0.5162,0.2972744,0.0701218,0.0049171,0.3393,0.4591,0.3031,0.1401,0.2593,Chittaurgarh,2014,-0.041,0.4296,0.2259464,0.0532204,0.0028324,0.2555,0.347,0.2279,0.1031,0.1945,Chittaurgarh,2014,-0.0478,0.5243,0.2508591,0.0590399,0.0034857,0.2864,0.3884,0.2508,0.1164,0.21835,Chittaurgarh,2014
