,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
45,2.019779518,2.0152978913333333,2.277879195363246,2.226892649300871,2.706145172847123,2.8915734
35,4.3651044610000005,4.3651044610000005,4.19567304085964,4.357226596192802,4.019908954525528,5.475695
94,1.099493909,1.099493909,1.9735407221577528,2.051351559910173,2.1608106967770486,2.2789273
301,4.691279511,4.691279511,4.393041926830608,4.327382505590541,3.894242891452194,4.6358666
187,2.317186616,2.4555227255128202,2.4130673554874535,2.358786561524398,2.3887463144075203,2.705813
300,4.1706199680000005,4.1706199680000005,4.103214939230769,3.8319171447596316,3.6080210628511242,4.075228
219,1.301176996,1.3229709131666667,1.60522725198146,2.145992174033416,2.036501436285928,1.8700538
1,1.8235421530000002,2.2052028331428577,2.3335067203302082,2.2598757399240705,2.2592346867650304,2.5299287
159,3.177005106,3.4994052576666665,3.2786342845848186,3.1325460036384873,3.0351524554700107,3.1877465
332,2.355268948,2.355268948,2.4167133546524604,2.5866155433958573,2.236587835492337,2.4997106
93,3.732378311,3.7966893475,3.42856613872442,3.0804158618864497,3.472694481631438,3.4984765
281,4.237294653,4.237294653,3.7683103714194055,3.734879431753538,3.3961359065732055,3.4197564
277,3.75453739,3.6985738142000004,3.768397526282626,3.7938547817814348,3.369863464521972,3.3608117
156,3.417773882,3.304078659285714,3.1623938266930853,2.993538836745514,3.0552767362215705,3.1117501
113,2.498202323,2.498202323,2.7964068022873274,2.8242446816056903,3.1070279179710885,3.2153344
71,3.6450398489999998,3.645024396,4.000301704729933,3.972766795431153,3.7112838507980546,4.37752
203,3.650898663,3.650898663,3.773228129685437,3.8681716417735545,4.026547408094377,5.456927
12,3.31703697,3.2982315655,3.1389768939591756,2.909010782397446,2.890480197242779,3.0523858
149,2.188270775,2.2052028331428577,2.387354923443692,2.3851637502934038,2.2501447609732215,2.5433393
239,3.088483067,3.111723361,3.5686544489727097,3.441617256939206,3.43596633359206,3.4000344
385,2.9292611089999996,3.0577677525999998,2.5528571673514278,2.669325920206524,2.4033216659222494,2.6587663
62,3.74857162,3.6985738142000004,3.446639853115829,3.527174166385678,3.6206670470148716,3.7875543
26,3.494849561,3.494849561,3.618628713212963,3.743315087815776,3.9013409869163205,4.538073
237,3.777246097,3.744113017,3.5620607301406135,3.257917509467606,3.4388556524961893,3.3832421
132,2.401703094,2.401703094,2.336587456837796,2.053732175982769,2.1350631751626747,2.2177262
