,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Month
756,20462,0.066,0.5438,0.1385615,0.0620784,0.0038537,0.1557,0.2386,0.1136,0.066,0.1004,CHURU,2018,Rabi       ,33489,73283,2.188270775478516,01
758,20462,0.0571,0.5634,0.1387086,0.0640945,0.0041081,0.153675,0.2367,0.1147,0.0571,0.0983,CHURU,2019,Rabi       ,33554,77768,2.3176968468736963,01
760,4495,0.1207,0.5996,0.2855492,0.09190989999999999,0.008447399999999999,0.35145,0.5545,0.28,0.1207,0.2098,DAUSA,2001,Rabi       ,95200,270712,2.8436134453781516,01
762,4495,0.1152,0.5377,0.2874433,0.0907302,0.008232,0.3586,0.5377,0.28300000000000003,0.1152,0.20945,DAUSA,2002,Rabi       ,87432,291645,3.335678012626956,01
764,4495,0.1012,0.5809,0.2646408,0.10640530000000001,0.0113221,0.3423,0.5809,0.2499,0.1012,0.1701,DAUSA,2003,Rabi       ,82714,264936,3.2030369707667385,01
766,4495,0.1286,0.5776,0.3018244,0.08765629999999999,0.0076836,0.3675,0.5713,0.2976,0.1286,0.23145,DAUSA,2004,Rabi       ,89144,281950,3.1628600915372878,01
768,4495,0.1271,0.5781,0.33257420000000004,0.0922846,0.0085164,0.4015,0.5781,0.3354,0.1271,0.26615,DAUSA,2005,Rabi       ,78802,196430,2.492703230882465,01
770,4495,0.0705,0.5816,0.31015820000000005,0.0909085,0.0082644,0.37965,0.5816,0.3087,0.0705,0.23915,DAUSA,2006,Rabi       ,73006,249518,3.4177738815987726,01
772,4495,0.1166,0.6024,0.30368890000000004,0.11040499999999999,0.012189299999999998,0.3952,0.6024,0.2964,0.1166,0.20425,DAUSA,2007,Rabi       ,75948,196390,2.585848211934481,01
774,4495,0.1094,0.5951,0.2882985,0.10483980000000001,0.0109914,0.3725,0.5951,0.2757,0.1094,0.1934,DAUSA,2008,Rabi       ,77470,223996,2.8913902155673163,01
776,4495,0.1358,0.6604,0.33798459999999997,0.1018187,0.0103671,0.41555,0.6156,0.3294,0.1358,0.25595,DAUSA,2009,Rabi       ,77365,245789,3.177005105667938,01
778,4495,0.1316,0.611,0.3482788,0.1133617,0.012850899999999998,0.44245,0.611,0.3456,0.1316,0.25455,DAUSA,2010,Rabi       ,83956,291788,3.4754871599409216,01
780,4495,0.1242,0.6817,0.353005,0.09295880000000001,0.0086413,0.4229,0.6329,0.3547,0.1242,0.28245,DAUSA,2011,Rabi       ,94455,335173,3.5484939918479705,01
782,4495,0.147,0.6268,0.3322634,0.094169,0.0088678,0.39115,0.5873,0.3226,0.147,0.2601,DAUSA,2012,Rabi       ,87883,331343,3.7702741144476177,01
784,4495,0.1349,0.5917,0.3269643,0.0904142,0.0081747,0.39425,0.5917,0.3191,0.1349,0.25245,DAUSA,2013,Rabi       ,91312,338857,3.7109799369195726,01
786,4495,0.145,0.7155,0.37273190000000006,0.10363119999999999,0.0107394,0.44665,0.6686,0.3761,0.145,0.2961,DAUSA,2014,Rabi       ,95716,355461,3.713705127669355,01
788,4495,-0.0374,0.6403,0.3571841,0.1186708,0.0140828,0.45275,0.6403,0.3507,-0.0374,0.2558,DAUSA,2015,Rabi       ,103644,373078,3.5996102041603955,01
790,4495,0.1232,0.6618,0.3195685,0.1181443,0.013958100000000001,0.41425,0.6618,0.3061,0.1232,0.2132,DAUSA,2016,Rabi       ,99613,379886,3.8136187043859735,01
792,4495,-0.0008,0.6911,0.35412129999999997,0.10644,0.011329500000000001,0.43675,0.6911,0.3505,0.0465,0.26355,DAUSA,2017,Rabi       ,102485,418634,4.0848319266234085,01
794,4495,0.12300000000000001,0.6523,0.30519650000000004,0.11879680000000001,0.0141127,0.3969,0.6523,0.2817,0.12300000000000001,0.1998,DAUSA,2018,Rabi       ,90546,390089,4.3081858944624845,01
796,4495,0.1263,0.7187,0.3278683,0.1186056,0.0140673,0.4173,0.7051,0.3088,0.1263,0.2213,DAUSA,2019,Rabi       ,85773,371052,4.325976705956419,01
798,4643,0.0727,0.3295,0.1551681,0.026360200000000004,0.0006949,0.1663,0.2078,0.1513,0.0978,0.13855,DUNGARPUR,2001,Rabi       ,10107,26750,2.6466805184525577,01
800,4643,-0.0098,0.4243,0.1703076,0.038308499999999995,0.0014675,0.1853,0.2454,0.1615,0.0863,0.1451,DUNGARPUR,2002,Rabi       ,23541,71315,3.029395522705068,01
802,4643,0.0601,0.3235,0.147946,0.0285813,0.0008169000000000001,0.16025,0.2068,0.1422,0.0843,0.1291,DUNGARPUR,2003,Rabi       ,9536,17633,1.8490981543624159,01
804,4642,-0.0333,0.4062,0.19275810000000002,0.042693699999999994,0.0018227,0.2142,0.2838,0.1882,0.0993,0.1675,DUNGARPUR,2004,Rabi       ,33573,72447,2.1578947368421053,01
806,4642,-0.0225,0.4214,0.1933608,0.0448731,0.0020136,0.217775,0.2951,0.18915,0.0899,0.166,DUNGARPUR,2005,Rabi       ,37821,80873,2.138309404828006,01
808,4643,-0.0268,0.4083,0.19237020000000002,0.042272000000000004,0.0017869,0.21525,0.2886,0.1876,0.0928,0.1661,DUNGARPUR,2006,Rabi       ,35622,57414,1.6117567795182752,01
810,4643,-0.017,0.4807,0.2142058,0.0476522,0.0022706999999999996,0.2407,0.3249,0.2109,0.1005,0.1845,DUNGARPUR,2007,Rabi       ,40855,71327,1.7458573002080529,01
812,4643,-0.0182,0.4119,0.2103812,0.0435793,0.0018992000000000002,0.23415,0.3112,0.2073,0.1067,0.1827,DUNGARPUR,2008,Rabi       ,41492,76137,1.8349802371541504,01
814,4643,0.0227,0.4184,0.18143270000000003,0.040115899999999996,0.0016093,0.2011,0.2718,0.1729,0.0898,0.1537,DUNGARPUR,2009,Rabi       ,18296,24530,1.340730214254482,01
816,4643,0.0092,0.5196,0.22366309999999998,0.056248900000000004,0.0031639,0.255,0.3596,0.2142,0.0827,0.185,DUNGARPUR,2010,Rabi       ,36010,64072,1.7792835323521243,01
818,4643,-0.0195,0.4539,0.2219125,0.0504677,0.002547,0.2474,0.3362,0.2154,0.1004,0.1881,DUNGARPUR,2011,Rabi       ,37334,58101,1.556248995553651,01
820,4643,-0.0301,0.4442,0.2281822,0.0452344,0.0020461,0.253,0.3306,0.2247,0.1238,0.20115,DUNGARPUR,2012,Rabi       ,45085,90785,2.0136409005212377,01
822,4643,-0.0248,0.4132,0.2242405,0.043983999999999995,0.0019346,0.24745,0.3199,0.2221,0.1272,0.19885,DUNGARPUR,2013,Rabi       ,45749,78533,1.7166058274497804,01
824,4643,-0.0188,0.4608,0.24386770000000002,0.04982380000000001,0.0024824,0.2719,0.3579,0.2405,0.1294,0.2145,DUNGARPUR,2014,Rabi       ,47474,90477,1.9058221342208368,01
826,4643,-0.0137,0.4618,0.22750660000000003,0.0524408,0.00275,0.254,0.3442,0.2196,0.1054,0.1938,DUNGARPUR,2015,Rabi       ,46208,86772,1.8778566481994459,01
828,4643,0.0194,0.5249,0.2175913,0.0437166,0.0019111,0.237,0.3074,0.2106,0.1205,0.19005,DUNGARPUR,2016,Rabi       ,43949,79296,1.8042731347698469,01
830,4643,-0.0108,0.4567,0.23849450000000003,0.0508361,0.0025843000000000003,0.2644,0.3505,0.2328,0.1208,0.20685,DUNGARPUR,2017,Rabi       ,46988,97791,2.081190942368264,01
832,4643,-0.0022,0.5572,0.2527726,0.0573663,0.0032909,0.2832,0.3844,0.2448,0.1172,0.2157,DUNGARPUR,2018,Rabi       ,47729,110597,2.317186616103417,01
834,4643,-0.0072,0.4378,0.2220471,0.039180900000000005,0.0015351,0.2424,0.3076,0.2207,0.1335,0.1987,DUNGARPUR,2019,Rabi       ,47295,101283,2.1415160164922296,01
836,14046,-0.0663,0.452,0.16386389999999998,0.0785663,0.0061727,0.225475,0.4265,0.1509,-0.0663,0.0889,GANGANAGAR,2001,Rabi       ,218401,537028,2.4589081551824394,01
838,14046,-0.0719,0.4711,0.194329,0.0858518,0.0073704999999999994,0.2634,0.4711,0.19435,-0.0719,0.1082,GANGANAGAR,2002,Rabi       ,213808,614195,2.872647421986081,01
840,14047,-0.0575,0.4184,0.16020109999999999,0.0771188,0.0059473,0.2224,0.4184,0.1557,-0.0575,0.0862,GANGANAGAR,2003,Rabi       ,154930,414538,2.6756470664170915,01
842,14047,-0.0233,0.4875,0.21296710000000002,0.1021416,0.0104329,0.298,0.4875,0.222,-0.0233,0.10485,GANGANAGAR,2004,Rabi       ,173534,481910,2.7770350478868693,01
844,14047,-0.0195,0.4998,0.2125913,0.1055527,0.011141400000000001,0.29855,0.4998,0.2233,-0.0195,0.1032,GANGANAGAR,2005,Rabi       ,149237,474366,3.1786085220153177,01
846,14047,0.0009,0.5121,0.20776839999999996,0.10528230000000001,0.0110844,0.29425,0.5121,0.2141,0.0009,0.09855,GANGANAGAR,2006,Rabi       ,191727,601031,3.1348271239835808,01
848,14047,0.0469,0.5467,0.2315626,0.1096989,0.0120339,0.3235,0.5467,0.248,0.0469,0.12005,GANGANAGAR,2007,Rabi       ,192667,686227,3.561725671754893,01
850,14047,-0.0421,0.5352,0.2241252,0.10667269999999998,0.0113791,0.3116,0.5352,0.2354,-0.0421,0.1146,GANGANAGAR,2008,Rabi       ,202387,645520,3.1895329245455484,01
852,14047,-0.0225,0.624,0.2724937,0.13284939999999998,0.017649,0.3856,0.624,0.2899,-0.0225,0.13525,GANGANAGAR,2009,Rabi       ,213503,809140,3.7898296511056047,01
854,14047,0.0431,0.5855,0.2085705,0.10970230000000002,0.012034600000000001,0.3006,0.5855,0.2074,0.0431,0.0976,GANGANAGAR,2010,Rabi       ,202210,575623,2.8466594134810346,01
856,14046,-0.0497,0.5474,0.25991279999999994,0.1186498,0.0140778,0.358275,0.5474,0.28300000000000003,-0.0497,0.1345,GANGANAGAR,2011,Rabi       ,236076,1049386,4.445119368339009,01
858,14047,-0.0489,0.4705,0.217322,0.08844980000000001,0.0078234,0.2911,0.4705,0.2289,-0.0489,0.12775,GANGANAGAR,2012,Rabi       ,252690,1001106,3.96179508488662,01
860,14047,-0.0096,0.4735,0.21555149999999998,0.0925485,0.0085652,0.2914,0.4735,0.2303,-0.0096,0.1269,GANGANAGAR,2013,Rabi       ,243122,937270,3.855142685565272,01
862,14047,-0.0282,0.5464,0.24365389999999998,0.1117481,0.0124876,0.3377,0.5464,0.2566,-0.0282,0.13625,GANGANAGAR,2014,Rabi       ,262808,1095610,4.168860917475876,01
864,14047,-0.0207,0.5043,0.22884339999999997,0.10288530000000001,0.0105854,0.3136,0.5043,0.2379,-0.0207,0.1328,GANGANAGAR,2015,Rabi       ,256659,937036,3.6508986632068234,01
866,14047,-0.027999999999999997,0.63,0.294663,0.13357049999999998,0.0178411,0.405,0.63,0.3118,-0.027999999999999997,0.17215,GANGANAGAR,2016,Rabi       ,274584,1037621,3.7788836931503655,01
868,14047,-0.0274,0.6791,0.2720676,0.120902,0.0146173,0.36915,0.6261,0.28800000000000003,-0.0274,0.1637,GANGANAGAR,2017,Rabi       ,248342,984304,3.9635019448985673,01
870,14047,-0.0169,0.5804,0.2740643,0.1266107,0.0160303,0.3787,0.5804,0.2884,-0.0169,0.16005,GANGANAGAR,2018,Rabi       ,262110,1059309,4.041467322879707,01
872,14047,0.0411,0.6723,0.3069038,0.1409739,0.019873599999999998,0.4222,0.6723,0.3286,0.0411,0.17745,GANGANAGAR,2019,Rabi       ,261633,1094919,4.184942266457213,01
874,10917,-0.0663,0.7169,0.1479697,0.09885060000000001,0.0097714,0.21899999999999997,0.43700000000000006,0.0888,-0.0663,0.0732,HANUMANGARH,2001,Rabi       ,202958,519657,2.5604164408399765,01
876,10919,-0.0719,0.6491,0.1674293,0.09793980000000001,0.0095922,0.24495,0.4784,0.1122,-0.0719,0.0893,HANUMANGARH,2002,Rabi       ,203752,639796,3.1400722446896228,01
878,10919,-0.071,0.6332,0.1445246,0.09818919999999999,0.0096411,0.2283,0.4771,0.0874,-0.071,0.0618,HANUMANGARH,2003,Rabi       ,167298,523366,3.12834582601107,01
880,10919,-0.0658,0.5574,0.1865967,0.10934429999999999,0.011956200000000002,0.2864,0.5574,0.1275,-0.0658,0.0913,HANUMANGARH,2004,Rabi       ,178519,453304,2.5392479231902487,01
882,10919,0.0074,0.6297,0.1790951,0.12051889999999998,0.0145248,0.2952,0.6209,0.1113,0.0074,0.073,HANUMANGARH,2005,Rabi       ,157654,526746,3.3411521433011533,01
884,10919,-0.0128,0.4949,0.1732575,0.09219830000000001,0.0085005,0.2595,0.4949,0.1243,-0.0128,0.0968,HANUMANGARH,2006,Rabi       ,175779,513169,2.919398790526741,01
886,10919,-0.0226,0.6536,0.1992825,0.1210859,0.0146618,0.3122,0.6245,0.1348,-0.0226,0.0948,HANUMANGARH,2007,Rabi       ,186411,633208,3.3968381694213323,01
888,10918,-0.0421,0.6275,0.1877105,0.09356339999999999,0.008754099999999999,0.267975,0.5001,0.15105,-0.0421,0.1086,HANUMANGARH,2008,Rabi       ,216076,604842,2.799209537384994,01
890,10919,-0.0225,0.5888,0.2150933,0.11622239999999999,0.0135077,0.3198,0.5888,0.1688,-0.0225,0.11199999999999999,HANUMANGARH,2009,Rabi       ,207479,680021,3.27754134153336,01
892,10919,0.0598,0.6523,0.2049049,0.14073470000000002,0.0198063,0.33605,0.6523,0.1234,0.0598,0.0839,HANUMANGARH,2010,Rabi       ,217397,657210,3.0230867951259683,01
894,10919,-0.0497,0.5347,0.2005455,0.1004217,0.0100845,0.29065,0.5347,0.1645,-0.0497,0.1116,HANUMANGARH,2011,Rabi       ,227096,867972,3.8220488251664495,01
896,10919,-0.0489,0.5385,0.1651194,0.0711182,0.0050578,0.21565,0.37799999999999995,0.1361,-0.0489,0.1074,HANUMANGARH,2012,Rabi       ,247880,896383,3.6161973535581735,01
898,10919,-0.006,0.5584,0.164273,0.0866833,0.007514,0.23985,0.4647,0.1236,-0.006,0.0894,HANUMANGARH,2013,Rabi       ,234125,884340,3.777213027229045,01
900,10919,-0.0121,0.6729,0.19895870000000002,0.1188876,0.014134299999999999,0.3096,0.6152,0.1454,-0.0121,0.0904,HANUMANGARH,2014,Rabi       ,247706,885386,3.5743421636940567,01
902,10919,-0.0191,0.4852,0.1811024,0.103861,0.0107871,0.28085,0.4852,0.1415,-0.0191,0.0831,HANUMANGARH,2015,Rabi       ,255214,887259,3.4765295007327186,01
904,10919,0.0314,0.6193,0.2297542,0.14077089999999998,0.0198165,0.3603,0.6193,0.1762,0.0314,0.0984,HANUMANGARH,2016,Rabi       ,243714,973765,3.995523441410834,01
906,10918,-0.0274,0.7443,0.2288242,0.1441989,0.0207933,0.366075,0.7443,0.16755,-0.0274,0.096,HANUMANGARH,2017,Rabi       ,240237,969073,4.033820768657617,01
908,10919,-0.0384,0.5795,0.23412889999999997,0.1493745,0.0223127,0.38275,0.5795,0.16699999999999998,-0.0384,0.0968,HANUMANGARH,2018,Rabi       ,244534,1079259,4.413533496364513,01
910,10919,0.0354,0.6879,0.2520289,0.1583945,0.0250888,0.40015,0.6879,0.1937,0.0354,0.1024,HANUMANGARH,2019,Rabi       ,245123,1195063,4.87536053328329,01
912,13601,0.0353,0.5205,0.21294050000000003,0.0800605,0.006409699999999999,0.2732,0.4616,0.1931,0.0353,0.1466,JAIPUR,2001,Rabi       ,170245,354096,2.0799201151281976,01
914,13601,-0.0399,0.5418,0.21917979999999998,0.083799,0.0070222999999999995,0.2785,0.4663,0.192,-0.0294,0.152,JAIPUR,2002,Rabi       ,161348,496017,3.0742060639115447,01
916,13601,-0.0599,0.4986,0.1930574,0.08252380000000001,0.006810200000000001,0.2525,0.4397,0.16,-0.0599,0.1268,JAIPUR,2003,Rabi       ,145798,425900,2.921164899381336,01
918,13588,-0.061,0.5806,0.23659360000000002,0.0930409,0.0086566,0.3005,0.5068,0.20765,-0.0406,0.1627,JAIPUR,2004,Rabi       ,157519,469499,2.9805864689339066,01
920,13601,0.0297,0.6096,0.2590711,0.0880219,0.007747800000000001,0.3203,0.5142,0.2485,0.0297,0.191,JAIPUR,2005,Rabi       ,155445,464550,2.988516838753257,01
922,13601,0.0226,0.5499,0.2270437,0.0805218,0.0064838000000000005,0.2824,0.4595,0.2068,0.0226,0.1643,JAIPUR,2006,Rabi       ,139818,387943,2.7746284455506443,01
924,13601,0.0139,0.5922,0.2243864,0.1032923,0.0106693,0.2987,0.5359,0.1837,0.0139,0.1403,JAIPUR,2007,Rabi       ,136066,352372,2.5897138153543136,01
926,13601,0.0431,0.6156,0.21561309999999997,0.0910977,0.0082988,0.275,0.4709,0.1807,0.0431,0.1444,JAIPUR,2008,Rabi       ,132008,288950,2.188882491970184,01
928,13585,-0.0816,0.5608,0.24973389999999998,0.09657660000000001,0.009327,0.3097,0.5102,0.2196,-0.0119,0.1759,JAIPUR,2009,Rabi       ,136789,425084,3.1075890605238725,01
930,13601,-0.0195,0.5734,0.22538539999999999,0.1070765,0.011465399999999999,0.3071,0.5545,0.1878,-0.0195,0.1338,JAIPUR,2010,Rabi       ,139226,447502,3.214212862540043,01
932,13570,-0.1382,0.5429,0.2634842,0.08379969999999999,0.007022399999999999,0.319475,0.49700000000000005,0.2527,0.0273,0.2011,JAIPUR,2011,Rabi       ,158861,590946,3.7198934917947137,01
934,13596,-0.1255,0.5872,0.2618719,0.08860119999999999,0.0078502,0.32,0.5079,0.24600000000000002,0.0072,0.1946,JAIPUR,2012,Rabi       ,148076,461366,3.1157378643399336,01
936,13567,-0.0769,0.5241,0.2461228,0.07497460000000002,0.0056212,0.29875,0.4622,0.2371,0.0288,0.1895,JAIPUR,2013,Rabi       ,151092,510277,3.3772602123209703,01
938,13601,-0.0449,0.5554,0.2687256,0.08698,0.0075655,0.3336,0.5356,0.2616,-0.0003,0.1983,JAIPUR,2014,Rabi       ,153563,473829,3.0855674869597496,01
940,13601,-0.0623,0.596,0.2603538,0.09143369999999999,0.0083601,0.3253,0.5298,0.2434,-0.0073,0.1886,JAIPUR,2015,Rabi       ,157649,502927,3.19016930015414,01
942,13601,0.0413,0.5439,0.229839,0.08898049999999999,0.0079175,0.2835,0.4657,0.2004,0.0413,0.162,JAIPUR,2016,Rabi       ,150350,477120,3.173395410708347,01
944,13601,0.0207,0.6269,0.2708939,0.0926021,0.008575200000000002,0.3349,0.5409,0.2569,0.0207,0.1975,JAIPUR,2017,Rabi       ,157232,569358,3.6211331026763,01
946,13601,-0.0228,0.5551,0.22268400000000002,0.0870058,0.00757,0.2678,0.4307,0.1926,0.0289,0.1592,JAIPUR,2018,Rabi       ,140904,512683,3.638526940328167,01
948,13601,0.0308,0.5838,0.242186,0.0832181,0.006925199999999999,0.2894,0.4538,0.2229,0.0308,0.1798,JAIPUR,2019,Rabi       ,139519,530407,3.801682924906285,01
950,45851,-0.0593,0.3108,0.0729443,0.015397200000000002,0.0002371,0.0821,0.1113,0.071,0.0334,0.0626,JAISALMER,2001,Rabi       ,11003,26426,2.4017086249204764,01
952,45852,0.0006,0.353,0.0882645,0.0203827,0.0004155,0.0989,0.1347,0.0857,0.0392,0.075,JAISALMER,2002,Rabi       ,11448,31975,2.7930642907058,01
954,45853,-0.0004,0.2894,0.061307400000000005,0.0119875,0.0001437,0.0654,0.0807,0.06,0.0399,0.0552,JAISALMER,2003,Rabi       ,7486,20280,2.7090569062249528,01
956,45853,0.0249,0.4272,0.1020667,0.02955,0.0008732000000000001,0.1171,0.1706,0.0974,0.0299,0.0814,JAISALMER,2004,Rabi       ,5377,15023,2.7939371396689605,01
958,45853,0.0073,0.4042,0.0669767,0.0191558,0.0003669,0.0721,0.0949,0.0637,0.0341,0.0569,JAISALMER,2005,Rabi       ,4821,13686,2.838830118232732,01
960,45853,-0.0146,0.4092,0.0715688,0.0233829,0.0005468,0.0781,0.1081,0.0681,0.0288,0.0581,JAISALMER,2006,Rabi       ,13015,35942,2.7615827890895117,01
962,45838,-0.1038,0.4092,0.0884043,0.0274423,0.0007531,0.0976,0.1342,0.0843,0.0366,0.0732,JAISALMER,2007,Rabi       ,13030,19197,1.4732924021488871,01
964,45850,-0.0567,0.4144,0.0800964,0.0237577,0.0005644000000000001,0.0875,0.1181,0.0763,0.0368,0.0671,JAISALMER,2008,Rabi       ,9696,8987,0.9268770627062708,01
966,45853,0.0205,0.41700000000000004,0.0732571,0.0288695,0.0008334,0.0761,0.1011,0.0666,0.0344,0.0594,JAISALMER,2009,Rabi       ,9521,7878,0.827434093057452,01
968,45853,0.0224,0.4267,0.06829980000000001,0.0217664,0.0004738,0.0722,0.0938,0.0647,0.0362,0.0578,JAISALMER,2010,Rabi       ,10768,12725,1.1817421991084696,01
970,45849,-0.0736,0.4308,0.1045454,0.024892599999999997,0.0006196000000000001,0.1157,0.153,0.1028,0.0535,0.0908,JAISALMER,2011,Rabi       ,15127,51937,3.433397236729028,01
972,45842,-0.0789,0.4286,0.1107843,0.028767200000000003,0.0008276,0.1251,0.1731,0.107,0.0451,0.0931,JAISALMER,2012,Rabi       ,14076,18403,1.3074026712134128,01
974,45853,0.037000000000000005,0.4994,0.09957200000000001,0.026211500000000002,0.000687,0.1117,0.1541,0.0957,0.0422,0.0834,JAISALMER,2013,Rabi       ,13424,17467,1.3011769964243147,01
976,45853,0.0355,0.4719,0.0891755,0.0273816,0.0007497999999999999,0.0964,0.1283,0.0851,0.0434,0.0751,JAISALMER,2014,Rabi       ,13709,18128,1.322342986359326,01
978,45853,0.0285,0.4869,0.07805110000000001,0.030206900000000002,0.0009125,0.0829,0.11199999999999999,0.0715,0.0345,0.0635,JAISALMER,2015,Rabi       ,10318,10022,0.9713122698197324,01
980,45851,-0.0966,0.5376,0.0996779,0.0337075,0.0011362,0.1089,0.1492,0.095,0.0417,0.08199999999999999,JAISALMER,2016,Rabi       ,12514,17427,1.3926002876778008,01
982,45853,0.0302,0.5462,0.0885847,0.033156,0.0010993,0.0965,0.1346,0.0831,0.0353,0.0711,JAISALMER,2017,Rabi       ,9989,13824,1.383922314546001,01
984,45853,0.033,0.4862,0.0873232,0.029388900000000003,0.0008637,0.0951,0.1306,0.0809,0.0369,0.0714,JAISALMER,2018,Rabi       ,8983,16116,1.7940554380496494,01
986,45853,0.0249,0.4303,0.0764145,0.0294464,0.0008671,0.0828,0.1168,0.0697,0.0261,0.0601,JAISALMER,2019,Rabi       ,7882,14209,1.8027150469424005,01
988,7796,0.0668,0.4895,0.1971694,0.07554580000000001,0.0057072,0.226525,0.3507,0.1791,0.0668,0.1437,JHALAWAR,2001,Rabi       ,45144,86361,1.9130116959064327,01
990,7796,0.0631,0.4941,0.21891020000000003,0.08853369999999999,0.0078382,0.2742,0.462,0.1998,0.0631,0.1489,JHALAWAR,2002,Rabi       ,48161,121599,2.524843753244326,01
992,7796,0.0577,0.489,0.1661797,0.055945400000000006,0.0031299,0.1858,0.2701,0.15655,0.0577,0.1296,JHALAWAR,2003,Rabi       ,21558,48080,2.2302625475461544,01
994,7796,0.0288,0.5306,0.21891359999999999,0.0846583,0.007167,0.2615,0.4144,0.19699999999999998,0.0288,0.1595,JHALAWAR,2004,Rabi       ,34651,96196,2.776139216761421,01
996,7796,-0.0051,0.5770000000000001,0.2484669,0.10106960000000001,0.010215100000000001,0.312025,0.5258,0.2299,-0.0051,0.1693,JHALAWAR,2005,Rabi       ,49431,161194,3.260990066962028,01
998,7795,-0.0035,0.5614,0.2186487,0.08787589999999999,0.007722199999999999,0.2547,0.4027,0.1969,0.0517,0.1559,JHALAWAR,2006,Rabi       ,37166,102947,2.7699241241995374,01
1000,7796,-0.0044,0.5712,0.2709861,0.107759,0.011612,0.3508,0.5712,0.25595,-0.0044,0.1822,JHALAWAR,2007,Rabi       ,72456,235175,3.245762945787789,01
1002,7795,0.044000000000000004,0.5598,0.23724099999999998,0.09118079999999999,0.008313899999999999,0.29315,0.4826,0.2149,0.044000000000000004,0.16645,JHALAWAR,2008,Rabi       ,57376,164458,2.866320412716118,01
1004,7796,-0.0225,0.5366,0.2570832,0.0955829,0.009136100000000001,0.3242,0.5366,0.2419,-0.0225,0.18100000000000002,JHALAWAR,2009,Rabi       ,58810,163674,2.7830981125658902,01
1006,7796,0.0294,0.5770000000000001,0.29649000000000003,0.1014857,0.0102994,0.379025,0.5770000000000001,0.3012,0.0294,0.2114,JHALAWAR,2010,Rabi       ,67915,226609,3.3366561142604727,01
1008,7796,-0.0322,0.5715,0.25307820000000003,0.09509169999999999,0.009042399999999999,0.3138,0.517,0.2338,0.0461,0.178075,JHALAWAR,2011,Rabi       ,70511,222286,3.1525010282083645,01
1010,7795,-0.011000000000000001,0.5988,0.3010005,0.1024632,0.010498700000000001,0.3854,0.5988,0.2967,-0.011000000000000001,0.2134,JHALAWAR,2012,Rabi       ,87563,330747,3.7772460970958055,01
1012,7795,-0.0257,0.5958,0.3005913,0.105294,0.011086799999999999,0.3829,0.5958,0.2922,-0.0257,0.2132,JHALAWAR,2013,Rabi       ,86055,279018,3.2423217709604324,01
1014,7796,-0.0021,0.6286,0.34402350000000004,0.13082439999999998,0.017115000000000002,0.454525,0.6286,0.36095,-0.0021,0.225875,JHALAWAR,2014,Rabi       ,106834,329955,3.0884830671883483,01
1016,7796,-0.0047,0.6611,0.30269179999999996,0.11311500000000001,0.012795,0.390325,0.6212,0.29855,-0.0047,0.209875,JHALAWAR,2015,Rabi       ,112534,352790,3.1349636554285816,01
1018,7795,-0.0157,0.5557,0.2844777,0.10331710000000001,0.0106744,0.36575,0.5557,0.2818,-0.0157,0.1974,JHALAWAR,2016,Rabi       ,102108,354563,3.4724311513299644,01
1020,7795,-0.0301,0.6072,0.3181719,0.11368710000000001,0.012924799999999998,0.41005,0.6072,0.3288,-0.0301,0.21745,JHALAWAR,2017,Rabi       ,109041,417546,3.8292568850248982,01
1022,7795,-0.0167,0.6055,0.30212740000000005,0.1077588,0.011612,0.3861,0.6055,0.3002,-0.0167,0.2121,JHALAWAR,2018,Rabi       ,102202,413256,4.043521653196612,01
1024,7796,-0.0304,0.6565,0.34684040000000005,0.12257839999999999,0.015025499999999999,0.4388,0.6565,0.35885,-0.0304,0.242075,JHALAWAR,2019,Rabi       ,105638,426073,4.03333080898919,01
1026,27279,0.0439,0.4891,0.1131097,0.0434005,0.0018835999999999998,0.1275,0.1929,0.1015,0.0439,0.0839,JODHPUR,2001,Rabi       ,46851,101724,2.171223666517257,01
1028,27279,0.0482,0.4879,0.1202779,0.041313800000000005,0.0017067999999999999,0.1374,0.2052,0.111,0.0482,0.0922,JODHPUR,2002,Rabi       ,38463,104487,2.7165587707667114,01
1030,27279,0.04,0.5247,0.0942599,0.0432586,0.0018713,0.1069,0.1682,0.0819,0.04,0.066,JODHPUR,2003,Rabi       ,40643,80102,1.9708682922028395,01
1032,27279,0.0486,0.5289,0.1283033,0.0490139,0.0024024000000000003,0.1436,0.2145,0.1203,0.0486,0.0963,JODHPUR,2004,Rabi       ,36836,93104,2.527527418829406,01
1034,27279,0.0434,0.5385,0.11457360000000001,0.0549698,0.0030217,0.1298,0.2072,0.1041,0.0434,0.0782,JODHPUR,2005,Rabi       ,34403,76125,2.2127430747318546,01
1036,27279,0.0521,0.5358,0.11501549999999999,0.0514369,0.0026458000000000002,0.1303,0.2039,0.1037,0.0521,0.0812,JODHPUR,2006,Rabi       ,35843,75319,2.1013587032335463,01
1038,27279,0.0141,0.5357,0.11523620000000001,0.0510031,0.0026013,0.1288,0.2036,0.1085,0.0141,0.0789,JODHPUR,2007,Rabi       ,37751,76355,2.022595427935684,01
1040,27279,0.0442,0.5392,0.1173996,0.0510165,0.0026027,0.1311,0.2011,0.1052,0.0442,0.0844,JODHPUR,2008,Rabi       ,41824,86363,2.064914881407804,01
