,Oct_Minimum,Oct_Maximum,Oct_Mean,Oct_Standard Deviation,Oct_Variance,Oct_Upper Quartile,Oct_Upper 1.5 IQR,Oct_Median,Oct_Lower 1.5 IQR,Oct_Lower Quartile,Oct_District,Oct_Year,Nov_Minimum,Nov_Maximum,Nov_Mean,Nov_Standard Deviation,Nov_Variance,Nov_Upper Quartile,Nov_Upper 1.5 IQR,Nov_Median,Nov_Lower 1.5 IQR,Nov_Lower Quartile,Nov_District,Nov_Year,Dec_Minimum,Dec_Maximum,Dec_Mean,Dec_Standard Deviation,Dec_Variance,Dec_Upper Quartile,Dec_Upper 1.5 IQR,Dec_Median,Dec_Lower 1.5 IQR,Dec_Lower Quartile,Dec_District,Dec_Year
74,-0.1724,0.8333,0.428296,0.0870852,0.0075838,0.4653,0.6036,0.41635,0.235,0.3731,Pali,2011,-0.1051,0.7344,0.3320166,0.0754255,0.005689,0.3576,0.4668,0.3166,0.1754,0.2845,Pali,2011,-0.1026,0.754,0.318689,0.0770523,0.0059371,0.3532,0.4858,0.2988,0.1321,0.2645,Pali,2011
75,-0.1938,0.8258,0.4458458,0.1051009,0.0110462,0.5074,0.7102,0.4368,0.1804,0.3719,Pali,2012,-0.1587,0.7674,0.3284256,0.0823723,0.0067852,0.3552,0.4715,0.3132,0.1631,0.27765,Pali,2012,-0.1725,0.7024,0.3268131,0.0787165,0.0061963,0.3684,0.5154,0.3118,0.1271,0.2703,Pali,2012
76,-0.1437,0.8317,0.4397034,0.1067424,0.0113939,0.4942,0.6852,0.4283,0.1839,0.366775,Pali,2013,-0.1223,0.7801,0.3598728,0.0924451,0.0085461,0.4051,0.5715,0.3446,0.1329,0.294,Pali,2013,-0.1475,0.7042,0.3446718,0.0804647,0.0064746,0.389075,0.5432,0.3292,0.1377,0.2863,Pali,2013
77,-0.1863,0.831,0.4228502,0.0913046,0.0083365,0.459675,0.6008,0.4082,0.226,0.3654,Pali,2014,-0.19,0.7363,0.3421715,0.0799486,0.0063918,0.375,0.5042,0.3247,0.1657,0.2885,Pali,2014,-0.19,0.7568,0.3235183,0.0742575,0.0055142,0.3625,0.5038,0.3085,0.1349,0.26825,Pali,2014
78,-0.1907,0.7836,0.3423266,0.0923434,0.0085273,0.3735,0.5075,0.3231,0.1664,0.284,Pali,2015,-0.1381,0.702,0.3103992,0.0767828,0.0058956,0.3414,0.4649,0.295,0.1413,0.259,Pali,2015,-0.1604,0.7611,0.31316,0.0875951,0.0076729,0.3583,0.524,0.2931,0.0995,0.2478,Pali,2015
79,-0.1939,0.8257,0.4387168,0.0962442,0.0092629,0.48225,0.6394,0.4262,0.2235,0.37745,Pali,2016,-0.1728,0.77,0.3590816,0.0914915,0.0083707,0.3981,0.5487,0.343,0.1503,0.2976,Pali,2016,-0.1676,0.7647,0.3768341,0.0912972,0.0083352,0.4255,0.5942,0.3621,0.1466,0.312925,Pali,2016
80,-0.1724,0.7873,0.3783161,0.0976417,0.0095339,0.4195,0.5773,0.3592,0.1592,0.314,Pali,2017,-0.1844,0.7347,0.3503971,0.0798096,0.0063696,0.391875,0.5394,0.3377,0.147,0.2935,Pali,2017,-0.1964,0.7913,0.3713666,0.0952642,0.0090753,0.4297,0.6274,0.358,0.1069,0.2977,Pali,2017
81,-0.0677,0.8031,0.4125162,0.1138195,0.0129549,0.48765,0.7334,0.4,0.1312,0.3236,Pali,2018,-0.1203,0.7077,0.3223259,0.0785156,0.0061647,0.3674,0.521,0.3049,0.1278,0.265,Pali,2018,-0.0815,0.6342,0.3083951,0.07209,0.005197,0.3548,0.51,0.2946,0.1133,0.2513,Pali,2018
82,-0.1794,0.8471,0.4839747,0.1090186,0.0118851,0.5408,0.7268,0.4803,0.2312,0.4167,Pali,2019,-0.2,0.7989,0.3941841,0.1026467,0.0105364,0.4446,0.6243,0.3783,0.1483,0.3248,Pali,2019,-0.1873,0.7592,0.3969352,0.0921092,0.0084841,0.44945,0.625,0.3883,0.1637,0.3324,Pali,2019
83,-0.1214,0.8435,0.4358077,0.1073663,0.0115275,0.4872,0.6761,0.4199,0.1738,0.36105,Pali,2020,-0.0431,0.7844,0.3636162,0.0931759,0.0086817,0.402,0.5563,0.3438,0.1465,0.2991,Pali,2020,-0.1331,0.7313,0.3643404,0.0898027,0.0080645,0.4158,0.5954,0.3479,0.1216,0.2956,Pali,2020
84,0.1115,0.7337,0.3116017,0.0856318,0.0073328,0.34315,0.4798,0.2943,0.1179,0.252,Rajsamand,2000,0.098,0.6084,0.2580742,0.0593215,0.003519,0.2766,0.3617,0.2466,0.1352,0.2197,Rajsamand,2000,0.1044,0.529,0.2422419,0.0489121,0.0023924,0.2616,0.3387,0.233,0.1354,0.21,Rajsamand,2000
85,0.0746,0.7727,0.3807302,0.0825033,0.0068068,0.4055,0.5154,0.3642,0.2235,0.3322,Rajsamand,2001,-0.0736,0.6866,0.3179924,0.0647261,0.0041895,0.3388,0.427,0.3061,0.1928,0.2797,Rajsamand,2001,0.0519,0.6205,0.296807,0.0506694,0.0025674,0.3194,0.4007,0.2893,0.1845,0.2652,Rajsamand,2001
86,0.0284,0.7395,0.3302309,0.0724252,0.0052454,0.37095,0.5073,0.3209,0.1499,0.2798,Rajsamand,2002,0.1029,0.4497,0.2600591,0.0408442,0.0016683,0.2818,0.3553,0.2572,0.1604,0.2328,Rajsamand,2002,0.1006,0.4369,0.242384,0.0355767,0.0012657,0.261,0.3232,0.2406,0.1572,0.2193,Rajsamand,2002
87,0.1729,0.8095,0.4266272,0.0958599,0.0091891,0.48175,0.6684,0.4194,0.1729,0.3568,Rajsamand,2003,0.1386,0.7382,0.3157304,0.0678874,0.0046087,0.34285,0.4509,0.3033,0.1634,0.2707,Rajsamand,2003,0.1173,0.6533,0.2832838,0.0548325,0.0030066,0.3064,0.3951,0.2732,0.1582,0.2471,Rajsamand,2003
88,0.1474,0.8036,0.4448651,0.0895614,0.0080212,0.4858,0.6371,0.4314,0.233,0.38465,Rajsamand,2004,0.1352,0.7127,0.3583008,0.0730378,0.0053345,0.391,0.515,0.3458,0.1921,0.3083,Rajsamand,2004,0.127,0.5432,0.2995136,0.0520829,0.0027126,0.329,0.4304,0.292,0.1598,0.2613,Rajsamand,2004
89,-0.0177,0.8305,0.5220754,0.0867125,0.0075191,0.56185,0.7003,0.515,0.3314,0.4694,Rajsamand,2005,-0.1428,0.7449,0.3698658,0.0778912,0.006067,0.3969,0.5091,0.3555,0.2104,0.32195,Rajsamand,2005,-0.1209,0.6823,0.3287587,0.057544,0.0033113,0.35655,0.4541,0.3211,0.1976,0.2915,Rajsamand,2005
90,-0.147,0.8003,0.4654921,0.0890088,0.0079226,0.50435,0.6407,0.455,0.276,0.413,Rajsamand,2006,-0.1655,0.7156,0.3713956,0.0700463,0.0049065,0.3971,0.4976,0.3615,0.2299,0.3301,Rajsamand,2006,-0.16,0.6604,0.3577035,0.0599587,0.003595,0.387,0.4862,0.3534,0.2216,0.3208,Rajsamand,2006
91,-0.0098,0.8135,0.4660418,0.0853872,0.007291,0.5068,0.6486,0.4578,0.2706,0.4121,Rajsamand,2007,-0.1833,0.7271,0.3647013,0.066135,0.0043738,0.38765,0.4766,0.3561,0.2394,0.32835,Rajsamand,2007,-0.1605,0.6332,0.3368062,0.0543885,0.0029581,0.36205,0.4481,0.3306,0.219,0.3046,Rajsamand,2007
92,0.0296,0.7945,0.4244071,0.0852994,0.007276,0.4765,0.6461,0.4137,0.208,0.3621,Rajsamand,2008,-0.0277,0.684,0.3318211,0.0609496,0.0037149,0.3642,0.4739,0.3244,0.1844,0.29105,Rajsamand,2008,0.062,0.5675,0.3053702,0.0516975,0.0026726,0.3354,0.434,0.2998,0.1759,0.26965,Rajsamand,2008
93,0.1364,0.7538,0.3706531,0.0791399,0.0062631,0.40555,0.5373,0.3604,0.1877,0.3176,Rajsamand,2009,0.0966,0.5896,0.3054492,0.0548895,0.0030129,0.3327,0.4283,0.2995,0.1801,0.2689,Rajsamand,2009,0.1343,0.5449,0.2900998,0.0480517,0.002309,0.3196,0.4145,0.2876,0.1612,0.2558,Rajsamand,2009
94,0.001,0.8211,0.4964477,0.0859399,0.0073857,0.5335,0.6673,0.4872,0.3111,0.44405,Rajsamand,2010,-0.0652,0.784,0.3993617,0.0801803,0.0064289,0.4287,0.547,0.3847,0.2322,0.3497,Rajsamand,2010,-0.1671,0.7543,0.4021478,0.0772978,0.005975,0.4386,0.5681,0.3919,0.228,0.3522,Rajsamand,2010
95,-0.0769,0.8394,0.529871,0.0867531,0.0075261,0.5649,0.6945,0.5189,0.3489,0.4785,Rajsamand,2011,-0.0875,0.7667,0.4033099,0.0739432,0.0054676,0.4299,0.5363,0.3902,0.2556,0.35895,Rajsamand,2011,-0.0436,0.6875,0.3729269,0.0596314,0.0035559,0.40315,0.5048,0.3668,0.2336,0.335,Rajsamand,2011
96,-0.1397,0.8359,0.548527,0.0848603,0.0072013,0.59015,0.7277,0.5435,0.3609,0.4981,Rajsamand,2012,-0.1506,0.7674,0.4138027,0.0795947,0.0063353,0.4388,0.5449,0.4003,0.2639,0.3679,Rajsamand,2012,-0.1643,0.7129,0.3708611,0.0618318,0.0038232,0.39615,0.4891,0.3621,0.241,0.334,Rajsamand,2012
97,0.1806,0.8337,0.5666828,0.0817152,0.0066774,0.60205,0.7267,0.5583,0.3954,0.51865,Rajsamand,2013,-0.0156,0.788,0.457301,0.0781308,0.0061044,0.48765,0.6055,0.4447,0.2924,0.4087,Rajsamand,2013,-0.0911,0.7085,0.4031176,0.0639503,0.0040896,0.4333,0.5394,0.3952,0.2567,0.3625,Rajsamand,2013
98,0.144,0.8542,0.5289884,0.0909603,0.0082738,0.5707,0.7212,0.5198,0.3186,0.4698,Rajsamand,2014,0.0392,0.7843,0.4139184,0.0757677,0.0057408,0.43985,0.5469,0.4,0.2596,0.36715,Rajsamand,2014,-0.1572,0.7109,0.3669659,0.0589282,0.0034725,0.3933,0.4884,0.3593,0.2389,0.3298,Rajsamand,2014
99,0.0829,0.8077,0.4604062,0.0904377,0.008179,0.50145,0.6534,0.4441,0.2527,0.40015,Rajsamand,2015,-0.1305,0.7581,0.3703292,0.0691074,0.0047758,0.3951,0.4956,0.3567,0.2281,0.328,Rajsamand,2015,-0.1305,0.6752,0.3382655,0.0569357,0.0032417,0.3644,0.4582,0.3292,0.2083,0.3018,Rajsamand,2015
100,-0.0394,0.8309,0.5334343,0.0903828,0.0081691,0.5735,0.7117,0.5233,0.3414,0.4803,Rajsamand,2016,-0.1347,0.7799,0.4318245,0.0809612,0.0065547,0.4622,0.58,0.4199,0.2671,0.38355,Rajsamand,2016,-0.1926,0.7315,0.3995639,0.0674761,0.004553,0.432775,0.5428,0.39365,0.2488,0.359,Rajsamand,2016
101,0.0402,0.8109,0.5008542,0.0849644,0.007219,0.5415,0.6832,0.492,0.3052,0.44665,Rajsamand,2017,-0.1648,0.7262,0.4074287,0.067202,0.0045161,0.4353,0.5355,0.3998,0.268,0.3676,Rajsamand,2017,-0.1559,0.6718,0.3960054,0.0591497,0.0034987,0.42925,0.5353,0.3917,0.2528,0.3578,Rajsamand,2017
102,-0.0015,0.8191,0.5441674,0.0780082,0.0060853,0.5812,0.7048,0.537,0.3757,0.4986,Rajsamand,2018,0.0563,0.6945,0.4087934,0.0596108,0.0035534,0.4382,0.5399,0.4001,0.2691,0.3704,Rajsamand,2018,-0.083,0.5959,0.3624496,0.0490662,0.0024075,0.3914,0.4825,0.356,0.2389,0.33035,Rajsamand,2018
103,-0.0388,0.8574,0.607047,0.0833274,0.0069434,0.64555,0.7723,0.6021,0.4357,0.5609,Rajsamand,2019,-0.0492,0.8005,0.5103823,0.080858,0.006538,0.5455,0.6708,0.5,0.337,0.46175,Rajsamand,2019,-0.106,0.7578,0.4613159,0.0679461,0.0046167,0.4937,0.6043,0.4553,0.3092,0.4199,Rajsamand,2019
104,0.1321,0.8594,0.5827607,0.0883129,0.0077992,0.6271,0.7763,0.5722,0.3782,0.5275,Rajsamand,2020,-0.116,0.8095,0.4616665,0.0803215,0.0064515,0.4914,0.6082,0.4495,0.2967,0.4134,Rajsamand,2020,-0.0524,0.7295,0.4225691,0.0653741,0.0042738,0.45545,0.5668,0.4177,0.2723,0.3812,Rajsamand,2020
105,-0.1795,0.706,0.3214674,0.0953579,0.0090931,0.3734,0.5555,0.3028,0.086,0.2519,Sawai Madhopur,2000,-0.1714,0.6307,0.2642128,0.0642886,0.004133,0.2925,0.3979,0.2493,0.117,0.2222,Sawai Madhopur,2000,-0.1338,0.731,0.3241649,0.0971831,0.0094446,0.3703,0.5409,0.3027,0.1022,0.25655,Sawai Madhopur,2000
106,-0.1964,0.7064,0.2786618,0.0868894,0.0075498,0.298325,0.4048,0.2562,0.1228,0.2273,Sawai Madhopur,2001,-0.1355,0.6477,0.2684904,0.0672667,0.0045248,0.2868,0.3727,0.2517,0.1465,0.2294,Sawai Madhopur,2001,-0.172,0.78,0.3499708,0.1074791,0.0115518,0.4056,0.6057,0.3259,0.0936,0.2722,Sawai Madhopur,2001
107,0.0799,0.5227,0.2329751,0.0547725,0.003,0.2558,0.3452,0.2197,0.112,0.196,Sawai Madhopur,2002,0.0745,0.5867,0.2144823,0.0433047,0.0018753,0.22905,0.2919,0.2042,0.1243,0.1871,Sawai Madhopur,2002,0.1161,0.6679,0.2546893,0.0762911,0.0058203,0.2838,0.4046,0.2361,0.1161,0.2029,Sawai Madhopur,2002
108,-0.1891,0.7512,0.3359214,0.092849,0.0086209,0.378575,0.5337,0.3202,0.1279,0.2749,Sawai Madhopur,2003,-0.1165,0.6886,0.3137041,0.0716703,0.0051366,0.3444,0.4587,0.3003,0.1545,0.2682,Sawai Madhopur,2003,-0.0447,0.7535,0.3922625,0.1087139,0.0118187,0.4635,0.6918,0.3761,0.1027,0.3111,Sawai Madhopur,2003
109,-0.1865,0.6945,0.2947667,0.1001548,0.010031,0.3342,0.4938,0.26645,0.0723,0.2278,Sawai Madhopur,2004,-0.1724,0.6885,0.3254154,0.0971032,0.009429,0.38435,0.5804,0.29965,0.1057,0.2536,Sawai Madhopur,2004,-0.0538,0.7893,0.4522911,0.1394916,0.0194579,0.5625,0.7893,0.4374,0.0843,0.344,Sawai Madhopur,2004
110,-0.198,0.6993,0.2961547,0.0965609,0.009324,0.334,0.492,0.2723,0.0733,0.2286,Sawai Madhopur,2005,-0.0898,0.7777,0.3436317,0.0901101,0.0081198,0.397,0.5768,0.32645,0.1052,0.277,Sawai Madhopur,2005,-0.0721,0.7734,0.4314414,0.1201347,0.0144323,0.51435,0.7687,0.4187,0.1065,0.34325,Sawai Madhopur,2005
111,-0.1381,0.7226,0.2695529,0.0915874,0.0083883,0.2884,0.4011,0.243,0.1033,0.2132,Sawai Madhopur,2006,0.0174,0.6948,0.3016459,0.0857355,0.0073506,0.34865,0.5104,0.2738,0.1133,0.2407,Sawai Madhopur,2006,0.0819,0.7849,0.370905,0.1082994,0.0117288,0.43665,0.6565,0.356,0.0819,0.29,Sawai Madhopur,2006
112,-0.1693,0.7358,0.3015769,0.0968232,0.0093747,0.3262,0.4523,0.2771,0.1186,0.24155,Sawai Madhopur,2007,-0.1211,0.6462,0.2690936,0.0659211,0.0043456,0.2881,0.3772,0.2512,0.1396,0.22855,Sawai Madhopur,2007,0.0678,0.7724,0.3662265,0.1233981,0.0152271,0.4337,0.6763,0.3304,0.0678,0.2719,Sawai Madhopur,2007
113,-0.1906,0.7012,0.3059207,0.0971347,0.0094352,0.338025,0.4828,0.2794,0.1054,0.2413,Sawai Madhopur,2008,-0.1943,0.741,0.3568428,0.102582,0.0105231,0.418,0.6251,0.3274,0.0757,0.2798,Sawai Madhopur,2008,-0.1977,0.815,0.464068,0.1280224,0.0163897,0.5572,0.815,0.4562,0.0774,0.361,Sawai Madhopur,2008
114,-0.0249,0.7242,0.3201837,0.0980598,0.0096157,0.3583,0.5154,0.2974,0.1018,0.2535,Sawai Madhopur,2009,0.124,0.769,0.3693855,0.1111449,0.0123532,0.4447,0.6883,0.3356,0.124,0.2822,Sawai Madhopur,2009,0.1623,0.7948,0.4980263,0.125855,0.0158395,0.592,0.7948,0.4953,0.1623,0.4012,Sawai Madhopur,2009
115,-0.1993,0.7407,0.331641,0.1067968,0.0114056,0.373275,0.5467,0.30635,0.0868,0.2572,Sawai Madhopur,2010,-0.1211,0.717,0.3267502,0.0997879,0.0099576,0.3671,0.527,0.2944,0.107,0.2605,Sawai Madhopur,2010,-0.1754,0.772,0.4711161,0.1114073,0.0124116,0.559225,0.772,0.4729,0.1569,0.3846,Sawai Madhopur,2010
116,-0.1908,0.7743,0.339407,0.1199819,0.0143957,0.38,0.5602,0.3043,0.0798,0.2598,Sawai Madhopur,2011,-0.1997,0.7248,0.3605066,0.0894284,0.0079974,0.4071,0.5712,0.3412,0.1494,0.297175,Sawai Madhopur,2011,-0.13,0.8038,0.4732603,0.1143621,0.0130787,0.557125,0.8038,0.4681,0.1351,0.386375,Sawai Madhopur,2011
117,-0.1774,0.7909,0.3834486,0.1233231,0.0152086,0.4506,0.6852,0.3559,0.1053,0.2941,Sawai Madhopur,2012,-0.1836,0.736,0.3554777,0.0989931,0.0097996,0.4023,0.5765,0.3281,0.1148,0.2855,Sawai Madhopur,2012,-0.1927,0.7875,0.4692236,0.1206041,0.0145454,0.55615,0.7875,0.4584,0.1365,0.37625,Sawai Madhopur,2012
118,-0.1892,0.7933,0.3748688,0.1305506,0.0170434,0.441075,0.6839,0.34425,0.0441,0.279,Sawai Madhopur,2013,-0.1867,0.7431,0.3765318,0.0988755,0.0097764,0.4202,0.5823,0.3516,0.1524,0.3117,Sawai Madhopur,2013,-0.1654,0.8051,0.5222126,0.1240472,0.0153877,0.6195,0.8051,0.5232,0.1535,0.433,Sawai Madhopur,2013
119,-0.1936,0.7669,0.3521543,0.1097254,0.0120397,0.39265,0.5649,0.3264,0.1101,0.2778,Sawai Madhopur,2014,-0.1913,0.7601,0.4379226,0.1020571,0.0104157,0.508,0.7268,0.4293,0.1535,0.3616,Sawai Madhopur,2014,-0.1554,0.7782,0.5178589,0.1245725,0.0155183,0.619,0.7782,0.5201,0.1338,0.4245,Sawai Madhopur,2014
120,-0.1067,0.7167,0.3109417,0.0915033,0.0083728,0.3427,0.4835,0.291,0.1099,0.248825,Sawai Madhopur,2015,-0.0132,0.7656,0.2952523,0.0864745,0.0074778,0.316275,0.4277,0.2682,0.1336,0.2418,Sawai Madhopur,2015,-0.1343,0.8328,0.4371295,0.1319787,0.0174184,0.5334,0.8328,0.4177,0.1044,0.32955,Sawai Madhopur,2015
121,-0.1858,0.7792,0.3490223,0.1193046,0.0142336,0.3979,0.5911,0.31605,0.0758,0.269,Sawai Madhopur,2016,-0.1549,0.7576,0.3845104,0.1057974,0.0111931,0.4458,0.6529,0.3573,0.1012,0.3077,Sawai Madhopur,2016,-0.154,0.809,0.5184114,0.1225314,0.0150139,0.6137,0.809,0.5282,0.163,0.4328,Sawai Madhopur,2016
122,0.1395,0.6957,0.2881268,0.0815095,0.0066438,0.3118,0.4272,0.2657,0.1395,0.2348,Sawai Madhopur,2017,0.0976,0.7336,0.3001155,0.0696392,0.0048496,0.334,0.457,0.2842,0.1359,0.2514,Sawai Madhopur,2017,0.1027,0.8148,0.4293652,0.134438,0.0180736,0.52225,0.8148,0.4084,0.1027,0.3261,Sawai Madhopur,2017
123,-0.1756,0.7779,0.4101496,0.1189222,0.0141425,0.4726,0.6925,0.3884,0.109,0.326,Sawai Madhopur,2018,-0.1008,0.7796,0.3706575,0.1016092,0.0103244,0.4176,0.5947,0.342,0.1361,0.2995,Sawai Madhopur,2018,-0.1677,0.7928,0.5172891,0.1226698,0.0150479,0.61435,0.7928,0.5178,0.1617,0.4263,Sawai Madhopur,2018
124,-0.1693,0.8002,0.4095164,0.1276853,0.0163035,0.4737,0.7026,0.3847,0.102,0.32105,Sawai Madhopur,2019,-0.1842,0.7261,0.3714541,0.1019404,0.0103919,0.4133,0.5735,0.3447,0.1462,0.3062,Sawai Madhopur,2019,-0.1804,0.8026,0.5343666,0.1075825,0.011574,0.6097,0.8026,0.5389,0.2646,0.4696,Sawai Madhopur,2019
125,-0.1962,0.7677,0.3662718,0.1180523,0.0139363,0.42095,0.6292,0.3293,0.0947,0.2821,Sawai Madhopur,2020,-0.1543,0.8004,0.376202,0.1109997,0.0123209,0.44625,0.678,0.3415,0.1202,0.29175,Sawai Madhopur,2020,0.0046,0.8081,0.4860602,0.1101258,0.0121277,0.56335,0.791,0.4826,0.1771,0.4074,Sawai Madhopur,2020
126,0.0973,0.5531,0.2817062,0.0585967,0.0034336,0.315675,0.4306,0.2756,0.1249,0.239,Sikar,2000,0.1006,0.4037,0.2169562,0.0291019,0.0008469,0.2358,0.2945,0.2172,0.1378,0.1961,Sikar,2000,0.113,0.6209,0.2281491,0.0519753,0.0027014,0.257975,0.3636,0.22835,0.113,0.1875,Sikar,2000
127,0.1251,0.5495,0.2581664,0.0370185,0.0013704,0.2786,0.3461,0.2565,0.1661,0.2335,Sikar,2001,0.1107,0.4672,0.2294855,0.0337649,0.0011401,0.2485,0.3154,0.2294,0.1372,0.2039,Sikar,2001,0.1057,0.6216,0.241809,0.050925,0.0025934,0.2738,0.3869,0.2413,0.1057,0.1983,Sikar,2001
128,0.1014,0.4649,0.2192478,0.0463329,0.0021467,0.2509,0.3491,0.2186,0.1014,0.1846,Sikar,2002,0.1062,0.3479,0.1983374,0.0319627,0.0010216,0.2212,0.2923,0.2006,0.1062,0.173725,Sikar,2002,0.0984,0.5162,0.2117098,0.0507692,0.0025775,0.2474,0.3601,0.2085,0.0984,0.171325,Sikar,2002
129,-0.1855,0.6839,0.3144768,0.0478534,0.0022899,0.3385,0.4195,0.3095,0.2043,0.2845,Sikar,2003,-0.1534,0.5447,0.2443772,0.037815,0.00143,0.2649,0.3311,0.2439,0.1613,0.2206,Sikar,2003,-0.1534,0.7268,0.260792,0.0650675,0.0042338,0.294,0.4127,0.2588,0.0966,0.2147,Sikar,2003
130,-0.0508,0.595,0.3045545,0.0585367,0.0034265,0.3381,0.4509,0.2966,0.152,0.2628,Sikar,2004,0.1083,0.4799,0.2409412,0.0372167,0.0013851,0.2622,0.3347,0.2401,0.1455,0.2136,Sikar,2004,0.1115,0.6628,0.2671328,0.0699685,0.0048956,0.3143,0.4749,0.26675,0.1115,0.2062,Sikar,2004
131,-0.01,0.6937,0.337502,0.075041,0.0056311,0.3938,0.5749,0.3395,0.1048,0.2729,Sikar,2005,0.0952,0.5699,0.2484734,0.0468328,0.0021933,0.2719,0.3593,0.2469,0.1348,0.2135,Sikar,2005,0.0942,0.6186,0.2581257,0.0635625,0.0040402,0.2978,0.4364,0.258,0.0942,0.203825,Sikar,2005
132,-0.0063,0.6463,0.272842,0.0574466,0.0033001,0.311375,0.4324,0.2784,0.1268,0.2306,Sikar,2006,-0.1517,0.5517,0.2412239,0.0434648,0.0018892,0.2696,0.3596,0.2455,0.1208,0.2095,Sikar,2006,-0.0406,0.5885,0.2728388,0.0783148,0.0061332,0.326,0.5014,0.2688,0.0673,0.2088,Sikar,2006
133,0.1787,0.5419,0.2997458,0.0470626,0.0022149,0.3299,0.4245,0.2985,0.1787,0.2667,Sikar,2007,0.1576,0.3806,0.2334833,0.0275651,0.0007598,0.2525,0.3102,0.2348,0.1576,0.213725,Sikar,2007,0.1509,0.5718,0.2484349,0.0535237,0.0028648,0.283675,0.3988,0.2431,0.1509,0.2053,Sikar,2007
134,0.1266,0.5762,0.3097129,0.0501236,0.0025124,0.331,0.4054,0.3055,0.2069,0.281225,Sikar,2008,0.1379,0.5498,0.2581159,0.0365487,0.0013358,0.2751,0.3319,0.2557,0.1801,0.2371,Sikar,2008,0.1291,0.6532,0.2827417,0.0663062,0.0043965,0.3221,0.4588,0.2796,0.1291,0.2308,Sikar,2008
135,0.1275,0.6058,0.2453182,0.0536196,0.0028751,0.2804,0.3955,0.2452,0.1275,0.2035,Sikar,2009,0.1259,0.4245,0.213616,0.0352202,0.0012405,0.2383,0.3169,0.217,0.1259,0.1856,Sikar,2009,0.1265,0.6025,0.2493968,0.0788076,0.0062106,0.2932,0.4523,0.2364,0.1265,0.187125,Sikar,2009
136,0.0759,0.7385,0.3816055,0.0581601,0.0033826,0.4024,0.4864,0.3729,0.2626,0.3464,Sikar,2010,0.1269,0.6816,0.2875757,0.0533215,0.0028432,0.2966,0.354,0.27455,0.201,0.258325,Sikar,2010,-0.0371,0.6651,0.2892354,0.067422,0.0045457,0.3231,0.4523,0.2839,0.1225,0.2368,Sikar,2010
137,-0.0747,0.7569,0.3762846,0.0563361,0.0031738,0.3954,0.4723,0.3684,0.2672,0.3441,Sikar,2011,0.0812,0.6254,0.2887941,0.0448388,0.0020105,0.2999,0.3553,0.2778,0.2077,0.2629,Sikar,2011,0.0015,0.6885,0.3022404,0.06056,0.0036675,0.338875,0.4676,0.2984,0.1846,0.2529,Sikar,2011
138,-0.0492,0.7792,0.3906853,0.0774693,0.0060015,0.432275,0.5799,0.3756,0.195,0.3338,Sikar,2012,0.0179,0.656,0.2744145,0.0530313,0.0028123,0.291,0.3648,0.2659,0.1772,0.2418,Sikar,2012,-0.0082,0.5907,0.2835795,0.0581438,0.0033807,0.319,0.4409,0.2831,0.1261,0.237725,Sikar,2012
139,0.2008,0.7492,0.3890403,0.0698369,0.0048772,0.4261,0.5519,0.3862,0.2215,0.3421,Sikar,2013,0.1759,0.5946,0.2886898,0.0532614,0.0028368,0.306975,0.3838,0.2819,0.1898,0.255725,Sikar,2013,0.1677,0.7209,0.3078874,0.0782792,0.0061276,0.353475,0.5124,0.3064,0.1677,0.2474,Sikar,2013
140,0.1953,0.6885,0.3487751,0.0557617,0.0031094,0.3819,0.4875,0.3516,0.2068,0.3115,Sikar,2014,0.1763,0.5669,0.2690588,0.0415099,0.0017231,0.2895,0.357,0.2685,0.1783,0.2444,Sikar,2014,0.1454,0.6073,0.2891241,0.0626098,0.00392,0.3334,0.4695,0.28955,0.1454,0.2413,Sikar,2014
141,-0.0786,0.6114,0.3176203,0.056474,0.0031893,0.356375,0.4778,0.3108,0.1803,0.2754,Sikar,2015,-0.0028,0.5296,0.2636171,0.0365357,0.0013349,0.2848,0.3538,0.262,0.175,0.2388,Sikar,2015,-0.0361,0.582,0.2775978,0.0606911,0.0036834,0.3212,0.4555,0.2719,0.0895,0.2281,Sikar,2015
142,0.1869,0.7155,0.3528233,0.0615454,0.0037878,0.3858,0.4977,0.3471,0.2001,0.311125,Sikar,2016,0.1745,0.5585,0.2739756,0.0413812,0.0017124,0.2935,0.3631,0.272,0.1774,0.247025,Sikar,2016,0.1667,0.5836,0.2913213,0.0586805,0.0034434,0.3335,0.4688,0.2915,0.1667,0.2433,Sikar,2016
143,0.1453,0.5651,0.2804816,0.0406015,0.0016485,0.3047,0.3809,0.2793,0.1784,0.2538,Sikar,2017,0.1388,0.4428,0.2532846,0.0321412,0.0010331,0.2734,0.3359,0.2557,0.1698,0.2317,Sikar,2017,0.1343,0.5871,0.2721748,0.0631647,0.0039898,0.315275,0.4493,0.2654,0.1343,0.223425,Sikar,2017
144,-0.0996,0.7529,0.4118475,0.0637512,0.0040642,0.4446,0.5525,0.4087,0.2648,0.3726,Sikar,2018,0.1063,0.6609,0.2900254,0.0547132,0.0029935,0.3061,0.3792,0.28245,0.1862,0.2573,Sikar,2018,0.1063,0.6334,0.3003004,0.0652079,0.0042521,0.3438,0.4891,0.2976,0.1063,0.246825,Sikar,2018
