,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
318,3.905844067,3.905844067,3.8099021951880685,3.627096873861069,3.3187287196295525,3.232529
233,3.961795085,3.961795085,3.7139617919005032,3.7140881817052827,3.962515072227152,5.51211
210,1.556248996,1.5029119966666666,2.0585658377138403,2.1071269370961887,2.191887024517696,2.339161
104,2.054086749,2.054086749,2.861169421771273,2.9174702667181713,3.2985304855512805,3.1353972
411,3.916496818,3.916496818,3.5907278346844254,3.439942477229834,3.1253026134483317,3.0437443
179,2.492703231,2.6469861548,2.593648078339411,2.960106111576416,2.786760090252743,2.8238614
258,1.392600288,1.392600288,1.7644384227468266,1.5145573730712028,2.1032981901064822,1.7787477
135,3.275867589,3.2750440390000004,3.2946691685877196,3.0349721293925422,3.2097342655580636,3.0785954
268,3.245762946,3.3532799545,3.245508754599165,2.912952346563357,3.02419990497358,2.979132
156,2.793966344,2.3174344691111104,2.3573176706247296,2.170701002278823,2.1322707619850068,2.5674794
251,1.181742199,1.181742199,1.2608287903448703,1.7329315195892794,2.0945124274544735,1.6677378
342,4.184264436,4.184264436,3.8688285651375507,3.6359732526452553,3.629170992542078,3.7521794
73,3.319431563,3.3855546398571437,3.44072114450241,3.5405765437819414,3.5912303596462802,3.929023
40,3.645008943,3.645024396,3.8408527594241213,4.174844905646493,4.145223040607965,4.7774034
182,2.8913902160000005,2.967387969222222,3.1368282798141394,2.881573822064681,2.955080404480176,2.9380815
245,2.761582789,2.678775772142857,2.3534121581901633,2.1569718178769643,2.1404779760361325,2.490538
202,1.61175678,1.5029119966666666,2.13695221438016,2.1154892840263293,2.1901574956340237,2.3335342
374,2.1309041840000003,2.1309041840000003,2.172759968186305,2.2542954780019246,2.077295452200877,2.131801
483,3.303775567,2.660471292761905,2.510592405429549,2.4935458539209026,2.583624457422099,2.7158854
305,2.35147232,2.3429445558,2.485615087888865,2.500193508665134,2.5292341838286863,2.6827104
479,2.173433211,2.3174344691111104,2.2357384234920534,2.2680318835698983,2.1449231988302113,2.4341705
219,2.458908155,2.458908155,2.8053957351657166,2.8409942974377898,3.590759555847023,3.968938
379,3.111359675,3.111359675,2.797009010906462,2.6186165065210765,2.343647664825392,2.5407846
69,3.763531762,3.763531762,3.4546647364542578,3.673265816434365,3.590489811454491,3.952945
83,3.645039849,3.645024396,3.806524587110991,3.7619182080967994,3.6740939334899365,4.198323
400,3.483942143,3.483942143,3.229365159073931,3.1609068219528083,2.8882931309984468,3.0051649
32,3.749346473,3.7493464730000006,3.823890303046343,3.8866693166741713,4.036508702894696,4.6302066
3,1.95531373,2.3174344691111104,2.2872070013224506,2.27855525921902,2.1541958650804762,2.3541286
168,2.094344074,2.1413074245,2.062996857977517,2.291721568771067,2.2022392861378943,2.3608904
13,3.23225335,3.2399564983333335,2.9159758113678174,2.8766086282222303,2.8560581545044226,2.885104
196,4.3259767060000005,4.3259767060000005,4.178642629955336,3.5591407016207692,3.625978685976243,3.4374
303,2.318184734,2.3429445558,2.485615087888865,2.583615236120822,2.694738362724353,2.789171
70,2.915486125,2.915486125,3.2971195801956688,3.397439603963561,3.4974404362528997,3.2634761
287,2.527527419,2.3174344691111104,2.2959383582950723,2.3185621168073083,2.2940665316750692,2.472916
489,2.34048632,2.3174344691111104,2.230410046038812,2.5149537192929414,2.2386774022207714,2.4995997
484,2.185144874,2.6469861548,2.510592405429549,2.5007239155533107,2.5234892624664607,2.6740148
485,2.443163412,2.660471292761905,2.72075184421277,2.6264762006999223,2.9131405888114497,2.915623
343,4.228811838,4.247431695,4.037837807416214,3.873883862212098,3.591754998274854,3.9634068
454,2.89663814,2.660471292761905,2.564218370269901,2.6536154106292122,2.3495044200938064,2.545349
260,1.7940554380000002,1.7983852425000002,1.8292958072580523,1.996917937507265,2.100824684622925,1.763424
397,2.7985407660000003,2.6469861548,2.550744827585059,2.728545683625431,2.388248637847523,2.5699098
466,2.673270551,2.660471292761905,2.510592405429549,2.6868994085773665,2.342327092477168,2.6213644
352,2.218248021,2.218248021,2.514231945102933,2.4332956479704175,2.745556471929861,2.815132
336,3.698029119,3.698029119,3.5146724958165505,3.2437247436514096,3.4807867423827723,3.2769969
90,1.656128101,1.656128101,2.1036447163768863,2.364105466808105,2.242978998904066,2.3976967
344,4.011390644,4.011390644,3.9947074522300676,3.9822766125850113,3.5977729928435487,3.9976103
110,1.751684552,1.7861987892500002,2.1168693496046695,2.1194991963281686,2.2440480169028003,2.4180448
399,3.075771749,2.660471292761905,2.6014561315897704,2.8974668761981293,2.604815788856742,2.7138822
388,3.2521720380000003,3.2521720380000003,2.8256391914272783,2.800057988388892,2.3379450774235107,2.5404356
138,3.528126997,3.434782953083334,3.5763828439340943,3.348503928255685,3.6376293279984555,3.7218964
380,2.234319331,2.3174344691111104,2.247378169457044,2.3983387260517524,2.121896891326138,2.20528
439,1.85607362,2.3174344691111104,2.2997722056230674,2.28493841591562,2.1285726141140007,2.3414397
302,1.968056519,1.968056519,2.5069512428487095,2.4949110587778853,2.4647870958549216,2.6278765
193,3.813618704,3.7954324005,3.730396770686188,3.498633406392552,3.6392225512045737,3.4595091
273,3.336656114,3.3546439773333336,3.258956786802294,3.0505109674996613,2.971258506561986,2.9890282
137,3.634461125,3.665521078333333,3.4406133692513374,3.463713195501312,3.659248931623962,3.5394042
335,3.623325761,3.667152849,3.631467367112086,3.3432933793541664,3.656447253103522,3.5323546
163,1.875893093,1.875893093,1.9909257379431553,2.220997001568184,2.1548902104862346,2.3809679
100,2.592886008,2.967387969222222,3.072022659237694,2.917339382637405,3.428366938190381,3.2194784
398,2.58665295,2.660471292761905,2.4403900594547605,2.6598223006068866,2.386859614781825,2.571584
52,1.5569788219999998,1.5569788219999998,2.059555249602324,2.139753873119599,2.3882101575199446,2.5724976
424,3.32326654,3.32326654,3.2056823100384837,3.0376966563938876,3.3968437954608373,3.2292826
88,2.204595997,2.170848238,2.4326462719525903,2.595681314387708,2.7682115795717106,2.8387406
417,3.078176572,3.0493571091,3.1102000349410655,2.857257129160891,3.213875263729813,3.0752504
189,3.770274114,3.434782953083334,3.465326296981248,3.3360882013338276,3.5223839426846766,3.3020031
228,2.846659413,2.8531564152499995,3.0621061830310277,3.1584714324625325,3.6208153897709927,4.105287
34,3.749346473,3.7493464730000006,3.823890303046343,3.8866693166741713,4.036508702894696,4.6302066
500,2.911555894,2.911555894,2.9410159693508313,2.8410029721026313,2.916579991860454,2.929374
45,2.01579924,2.01579924,2.076066355294596,2.102786756317738,2.361932953514051,2.546035
35,4.206663161,4.247431695,4.072759792255207,3.913655974317456,4.168096101207735,4.9036574
221,2.675647066,2.675647066,2.9074732710853577,2.7680811845819693,3.660518269365731,3.5649016
201,2.138309405,2.138309405,2.14324196348795,2.1618605898827368,2.2550098618924945,2.4283445
94,2.3747410490000003,2.660471292761905,2.4194936503252396,2.6089466986303322,2.7706915705113406,2.8323805
346,3.904364554,3.904364554,3.7965213467218857,3.7637184321090387,3.6281665966635845,3.7478697
187,3.47548716,3.470590597333333,3.451975159631306,3.4023999769967515,3.35055656467952,3.2252324
345,2.05616289,2.05616289,2.4489265119938493,3.2793611658881914,3.283595437233169,3.1299407
132,2.924755964,2.967387969222222,3.172493799953959,2.996639476978055,3.424439203104088,3.2267797
1,1.823542153,1.8311237706666665,2.0469586070000805,2.3892154725978183,2.239830265030376,2.4179852
159,1.703423744,1.703423744,1.9186858779030653,2.1943311606633196,2.1215987028944596,1.9581802
383,2.601919208,2.3174344691111104,2.3476546483761442,2.4261292789853868,2.1021708230421705,2.5627744
93,3.146551655,3.147873946,3.2474428913763003,2.953396259635874,3.6498845822933745,3.4878304
321,3.913118395,3.913118395,3.6818899493084083,3.596348393925228,3.42203102642509,3.2144578
487,2.107381734,2.3174344691111104,2.139328095056643,2.463708293160414,2.2729615346070293,2.459143
113,2.10625,2.0793167465,2.078543745713919,2.227084155761642,2.2331802216022343,2.3923666
242,2.7090569060000003,2.709052282,2.2993075006626404,2.0803592753379045,2.108748096450224,1.9081073
281,3.829256885,3.829256885,3.801380907277386,3.570368441525788,3.6603630521560486,3.5911267
241,2.7930642910000003,2.678775772142857,2.4379392699680955,2.3010925654115364,2.1321270825013023,2.498987
203,1.7458573,1.7911628872857144,2.003681702173139,2.1363199166155993,2.227117179736295,2.3906286
218,2.141516016,2.2356339766,2.471737593717047,2.2031668189583793,2.3224013846020686,2.5201237
279,3.134963655,3.3855546398571437,3.5418571128496095,3.271379289437492,3.587387831508673,3.3741324
445,2.44865675,2.3174344691111104,2.3454729466735205,2.3965678422271526,2.158481787561117,2.5606086
237,3.778883693,3.778883693,3.8856587529991216,4.25883280695226,3.946910082237371,5.6410394
62,2.021896774,2.022377904,2.145726887345023,2.328157283160507,2.6401048025293345,2.7206962
26,3.251062505,3.3855546398571437,3.389297953031236,3.5371296549795246,3.5950214793698247,3.8811142
77,3.921272678,3.921272678,3.869750409027986,3.9729588662833453,3.742841994261666,4.32993
139,3.648396982,3.665521078333333,3.4733903973673708,3.402416195397245,3.6570950044959982,3.6322653
456,3.023807886,2.9030736896000002,2.421693406655928,2.5297817137971834,2.276946583169954,2.4676902
348,4.1706199680000005,4.1706199680000005,4.111582306358295,3.9430582387715476,3.600211806147086,3.8777306
404,3.460797472,3.470590597333333,3.543882570626023,3.232570787852086,3.3484017903829244,3.1695492
301,1.929832844,2.03743080525,2.404512632148877,2.4725499214344553,2.440406958066971,2.6150386
494,2.456272875,2.6469861548,2.5621746827190375,2.6402083620686088,2.6824758567604565,2.7652342
23,3.0433453960000003,3.0433453960000003,3.342187072701796,3.2880789785477185,3.5902766301307922,3.9529154
171,2.256808983,2.3174344691111104,2.168591379807737,2.302167432674127,2.2351741632962128,2.3988035
262,1.913011696,2.3174344691111104,2.1486478940994203,2.416530252915195,2.2720595505072136,2.438945
337,3.535060164,3.551197674,3.496213931189884,3.3488930342033663,3.5000141816883747,3.3293679
42,4.2937118860000005,4.2937118860000005,4.174838440314021,4.471380481174254,4.1234222865410715,5.104811
106,3.598576487,3.7042686765000004,3.4629589463446653,3.188932996693509,3.599859046828148,3.871814
212,1.716605827,1.7911628872857144,2.030048145694893,2.0793305487577816,2.2479738950226764,2.3869298
468,2.673270551,2.660471292761905,2.510592405429549,2.6868994085773665,2.342327092477168,2.6213644
323,3.627657951,3.627657951,3.601326289902578,3.6480248193600846,3.4327716167478055,3.2260196
142,3.394040533,3.434782953083334,3.448715675248042,3.3698913070977707,3.6170183227795984,3.4876454
314,3.635573904,3.635573904,3.4389124398690636,3.32765246344255,2.9803933960100846,2.9567888
425,3.32326654,3.32326654,3.2056823100384837,3.0376966563938876,3.3968437954608373,3.2292826
82,4.306820086,4.247431695,4.121432711655435,3.9935751039831504,3.863569120633235,4.3851438
371,2.839405971,2.839405971,2.618533162698228,2.516212732133027,2.5103629114641866,2.6710565
116,1.40362588,1.40362588,1.9179169305161805,2.1905151616524328,2.230556288569728,2.394955
473,3.423890715,3.42168649,3.236010314585727,2.870372239298152,2.8082161693629164,2.8121603
465,2.605934601,2.660471292761905,2.510592405429549,2.5983965737068124,2.3392571026243534,2.5379512
257,0.97131227,0.97131227,1.2571332473117303,1.4179779376244528,2.0895590035688585,1.4483206
261,1.802715047,1.7983852425000002,1.8292958072580523,1.907972713988023,2.097258870987295,1.6981606
148,2.131688932,2.131688932,3.221383616146716,3.3623238352579397,3.6219765235744052,3.4263055
128,2.497318502,2.497318502,2.7327503621372524,2.6342538798059896,3.3027496448415814,3.1377323
449,2.714554142,2.660471292761905,2.5347199605157593,2.591165861553082,2.321844071541152,2.514459
145,4.536965854,4.536965854,4.067874971403859,3.7481110833791917,3.9902901643326727,4.5470576
164,1.875893093,1.875893093,1.9909257379431553,2.220997001568184,2.1548902104862346,2.3809679
277,3.2423217710000003,3.2750440390000004,3.349598670360425,3.216785316063206,3.283040375962857,3.110976
216,2.081190942,2.081190942,2.080995978226227,2.229234910511606,2.3100783065753685,2.505418
359,2.516309208,2.508405118625,2.4974397838021987,2.528782036509266,2.7733182991448455,2.8507898
57,2.049016874,2.049016874,2.1596002425450234,2.37301551546568,2.670107873558349,2.772292
325,4.044151447,4.038741128,3.8989175737605204,3.9912506441290154,3.6060092371995633,3.4017756
198,3.0293955230000003,3.0293955230000003,2.2035744884047803,2.121338456618133,2.227084179050829,2.390371
488,2.34048632,2.3174344691111104,2.230410046038812,2.5149537192929414,2.2386774022207714,2.4995997
76,3.921272678,3.921272678,3.869750409027986,3.9729588662833453,3.742841994261666,4.32993
39,3.459995526,3.459995526,3.825357722281455,4.12000759410075,4.117308455122947,4.6169543
390,2.966190667,2.9030736896000002,2.3447991031147817,2.618285431687338,2.2143026611181984,2.390793
209,1.7792835319999998,1.7911628872857144,2.0793552148450094,2.19137331161796,2.2073348575164093,2.3964236
476,3.625737165,3.625737165,3.1586879926194253,3.1497358584970274,3.1199813916849646,3.0425522
395,1.776833784,1.8311237706666665,1.9522120478919915,2.6954576280556704,2.247032476530686,2.4204285
385,3.274876168,3.274876168,2.8271528000939443,2.8147657147359717,2.333907432113625,2.5337718
441,2.364897924,2.6469861548,2.5365525946201575,2.5868249107778793,2.3517306694884876,2.5354474
275,3.152501028,3.0493571091,3.142932193317237,2.9429040061630514,2.9445048028050262,2.936715
283,4.033330809,4.038741128,4.0657359673268125,3.6559309367680073,3.6585139297188114,3.6316435
178,3.162860092,2.967387969222222,3.285970354772288,3.0469168279193384,3.2989640682924577,3.1189535
408,3.297713265,3.2750440390000004,3.362085641006462,3.1871066205506344,3.2398136632479204,3.0919888
386,2.355268948,2.355268948,2.2460005470576987,2.690143995882995,2.2222361900920564,2.3938134
455,2.984576645,2.9030736896000002,2.271279019352909,2.6628211001713784,2.21348264165014,2.3806665
101,2.904353857,3.0493571091,3.219379564431173,2.865345197241527,3.472569661919243,3.2552755
357,2.027272613,2.03743080525,2.4974397838021987,2.4566937886641225,2.5883968265944954,2.7191036
172,2.041259995,2.041259995,2.210810379698848,2.3847690361435316,2.2282694490822497,2.4027336
432,3.625119524,3.7042686765000004,3.3099713663926695,3.1760041811650175,3.5303081465245914,3.309396
117,2.394675219,2.508405118625,2.47682302144178,2.3700412824629233,2.487579461976326,2.6402748
232,4.445119368,4.445119368,4.02507365006608,3.841507386074389,3.945366812402245,5.677216
121,1.764545016,1.7861987892500002,1.9736311911350484,2.2390279834031896,2.3133273941084713,2.5050042
214,1.877856648,1.7911628872857144,1.967866453412357,2.1873532486513247,2.2733648217391487,2.4585273
296,2.499012099,2.508405118625,2.4489655054084465,2.42033012040883,2.4493188574771434,2.6598155
246,1.4732924019999998,1.4732924019999998,1.76337982036837,1.8643584903773438,2.106668491235432,1.810836
324,3.5364297110000003,3.5364297110000003,3.648163167096402,3.585691513196019,3.2845052974848326,3.1195238
252,1.181742199,1.181742199,1.2608287903448703,1.7329315195892794,2.0945124274544735,1.6677378
307,3.15667703,3.1654616055,2.975356563925017,3.1794135061656967,2.6607025546635565,2.7721622
326,4.237294653,4.237294653,4.061934965258313,3.9397460220206315,3.4779306061480977,3.2694771
467,2.673270551,2.660471292761905,2.510592405429549,2.6868994085773665,2.342327092477168,2.6213644
291,2.064914881,2.3174344691111104,2.108704431872199,2.314534062020233,2.272063552543882,2.4517448
124,2.431759403,2.431759403,2.761413285234061,2.5211841071539323,2.9944737416259937,2.9555438
406,3.284273531,3.2750440390000004,3.3871264345030325,3.2540238186613997,2.991666055998939,2.9562976
10,2.471521516,2.3174344691111104,2.218236598827031,2.266355562672391,2.111428170438222,2.517989
317,3.905844067,3.905844067,3.8099021951880685,3.627096873861069,3.3187287196295525,3.232529
54,2.010314916,2.010314916,2.145726887345023,2.2938739141251543,2.590813861776356,2.7371938
434,3.861000384,3.7042686765000004,3.419382831086955,3.217520318532071,3.4858884565481514,3.2714374
369,2.543518761,2.660471292761905,2.485615087888865,2.5945745319953493,2.609078608793956,2.7378643
140,3.394040533,3.434782953083334,3.448715675248042,3.3698913070977707,3.6170183227795984,3.4876454
436,2.265337832,2.3174344691111104,2.241021232238429,2.309471997844516,2.174525833275803,2.3138309
29,3.494849561,3.434782953083334,3.40210147075666,3.5836277989010585,3.866703825761389,4.4139485
130,2.727091086,2.727091086,2.87194152427503,2.66152815866629,3.3309786448602754,3.1531918
60,2.256862308,2.256862308,2.4563895744472313,2.378446834656231,2.821776678575608,2.8586414
205,1.340730214,1.5029119966666666,1.841499008565244,2.1282384405392096,2.1170439160720207,2.206266
14,3.1519871110000004,3.2399564983333335,2.765226082088982,2.7105093981383948,2.5144564612295337,2.6753614
366,2.509067083,2.6469861548,2.485615087888865,2.5855290209269293,2.746084694117952,2.796004
470,3.209867768,2.967387969222222,3.228942335510466,2.947583751946523,3.3125966762038903,3.143728
288,2.212743075,2.3174344691111104,2.19398926923525,2.293447677375783,2.240864483719081,2.409188
353,2.699965226,2.699965226,2.6555778131532444,2.4371454264715076,2.8194271787029503,2.8548915
280,3.4724311510000003,3.3855546398571437,3.4087698361461007,3.308091236627582,3.591810620050662,3.3735583
184,3.47548716,3.470590597333333,3.451975159631306,3.4023999769967515,3.35055656467952,3.2252324
188,3.548493992,3.3855546398571437,3.5455888241775564,3.6771369509291723,3.535537523240711,3.3126576
490,2.34048632,2.3174344691111104,2.230410046038812,2.5149537192929414,2.2386774022207714,2.4995997
192,3.599610204,3.551197674,3.766360407552205,3.4051190024719964,3.629320793798346,3.4335186
236,3.650898663,3.650898663,3.916756813895631,3.8076230502195716,4.032605297349934,5.2957587
285,2.7165587710000003,2.7165587710000003,2.4974397838021987,2.3051042234576546,2.334000712901725,2.524976
157,2.838879963,2.838879963,2.2915543439045876,2.196877229514753,2.1429759860067445,2.2838619
49,1.971687553,1.971687553,2.145726887345023,2.1624038667778094,2.5923451186299165,2.7181327
341,3.5687803610000004,3.3855546398571437,3.8887207959504884,3.4677612189620226,3.6603823201542767,3.5626976
204,1.834980237,1.7911628872857144,1.9946909854838129,2.1339118268427257,2.2408995401125633,2.4115036
150,4.35122775,4.35122775,4.281270888894549,4.289665004215969,3.98712958209967,4.545961
297,2.514059206,2.3429445558,2.4974397838021987,2.451526314889471,2.525847220661616,2.6771505
264,2.230262548,2.3174344691111104,2.279960745436464,2.3107718793130974,2.167569705231271,2.316638
493,2.800341914,2.660471292761905,2.6483723873213605,2.6375304760079827,2.817060484198459,2.8643558
415,2.920320938,2.920320938,3.071824440235076,2.742970242222675,3.0975387706567705,3.0165489
190,3.710979937,3.667152849,3.6087166039142806,3.540151910168287,3.547564835358516,3.3122246
161,1.607676768,1.607676768,2.021038039372221,2.2173544336041853,2.1236837473739936,2.1267312
74,4.124747679,4.124747679,3.793140568867781,3.8872708827972873,3.5965451134864495,4.049948
144,3.80028487,3.80028487,3.7067745346524372,3.5693664098920093,3.61460876191274,4.09417
169,2.095240949,2.3174344691111104,2.0449373051803548,2.3281409756278166,2.2231738675079615,2.3543222
99,2.692944977,2.692944977,2.4974397838021987,2.469109294852822,2.3299420671186706,2.646878
443,2.12900363,2.3174344691111104,2.244208088568212,2.3931829938998743,2.17872969418673,2.3178437
15,3.31703697,3.0493571091,3.1284167423111464,2.9816080144723602,2.924290180414575,2.9205248
43,4.592186842,4.592186842,4.280537381031904,4.408265262767923,4.112015759122227,5.1319785
375,2.79389881,2.3174344691111104,2.5097758173500826,2.328318304294957,2.098769701032996,1.7395241
368,2.658222598,2.658222598,2.594336143941191,2.5695289493907665,2.582789012652894,2.7111762
492,2.394245074,2.660471292761905,2.486272236792942,2.7258536965110136,2.4455579591867735,2.622515
58,2.337210503,2.337210503,2.3465506564015044,2.3214912585645187,2.8307984705762284,2.868327
389,3.274303027,3.294787183,3.100513960218562,2.856856709791257,2.363886134915129,2.5709674
167,1.067064449,1.067064449,1.6962675728359786,2.0093921971705977,2.1201831865139127,1.8262943
220,2.872647422,2.8531564152499995,2.941641781130651,3.0856257711877073,3.698518177299749,4.2342
174,2.317696847,2.317696847,2.1822926876799005,2.4079763704593726,2.2456991013434777,2.4236782
267,2.769924124,2.6469861548,2.510592405429549,2.51614081607554,2.328388009445886,2.5089052
75,3.921272678,3.921272678,3.869750409027986,3.9729588662833453,3.742841994261666,4.32993
147,3.79271298,3.79271298,4.001769140814512,3.6893148156453637,3.682897498255174,4.1464686
459,2.033270559,2.3174344691111104,2.126076516069948,2.32862447621063,2.255323256292586,2.434755
496,2.515517443,2.2356339766,2.486272236792942,2.6914228833773497,2.7682387373279145,2.8358896
255,1.301176996,1.301176996,1.7257700825837545,1.9137461639939874,2.103373846894689,1.8021026
6,2.800573123,2.800573123,2.151669024495456,2.3641182072154616,2.264779846145567,2.44498
152,4.462953299,4.462953299,4.368633550793804,4.207771638524852,3.8317322405794627,4.3948903
226,3.189532925,3.189532925,3.206708940508536,3.2944029720517363,3.7894911405427942,4.3357043
215,1.804273135,1.7911628872857144,2.0585658377138403,2.2066612371573675,2.2502528617756976,2.4081714
98,2.692944977,2.692944977,2.4974397838021987,2.469109294852822,2.3299420671186706,2.646878
248,0.8274340929999999,0.8274340929999999,1.2107994932448705,1.843623655820935,2.0856818360443725,1.1439674
276,3.777246097,3.7954324005,3.4912737511961773,3.1874785159876446,3.5202782823603087,3.2886121
105,3.05980589,3.0493571091,3.1891250307320558,2.8740403241368884,3.2568249400821347,3.1076605
183,3.177005106,2.967387969222222,3.322394638417672,3.169802730098598,3.0893313087882905,3.0176022
244,2.838830118,2.678775772142857,2.168164498657782,1.9272745542175493,2.096286647856152,1.6765239
249,1.181742199,1.181742199,1.2608287903448703,1.7329315195892794,2.0945124274544735,1.6677378
118,1.764545016,1.7861987892500002,1.9736311911350484,2.2390279834031896,2.3133273941084713,2.5050042
206,1.7792835319999998,1.7911628872857144,2.0793552148450094,2.19137331161796,2.2073348575164093,2.3964236
112,2.308897905,2.308897905,2.1485639071830622,2.223812171888961,2.2617994152399046,2.4329545
16,3.447732143,3.447732143,3.3223993753104097,2.924876445666572,2.76680915936611,2.8106978
413,1.973031222,2.0117324544999997,2.4974397838021987,2.5487955813174046,2.6416226978878026,2.7476757
304,2.284951038,2.3429445558,2.464998325528447,2.5257680459461773,2.535398185424336,2.6868966
463,2.5752167740000003,2.660471292761905,2.510592405429549,2.5416355904813908,2.5991927078520245,2.7294233
19,3.335629034,3.2399564983333335,2.7999923157688373,3.0119558120024794,2.7196401685234033,2.811207
230,2.846659413,2.8531564152499995,3.0621061830310277,3.1584714324625325,3.6208153897709927,4.105287
480,2.4994994740000003,2.3174344691111104,2.2709468064966596,2.4063978853858337,2.308644219250672,2.5010722
382,2.601919208,2.3174344691111104,2.3476546483761442,2.4261292789853868,2.1021708230421705,2.5627744
7,2.3904787990000003,2.3174344691111104,2.1801867165144038,2.32501138016142,2.177751837490833,2.3082614
329,2.87052714,2.967387969222222,3.1791333581396373,2.867508630255577,2.9748154485017597,2.9595845
160,1.282250297,2.3174344691111104,1.7892271126561354,2.1892095373418683,2.1133126428708824,1.9817071
351,2.579437236,2.579437236,2.4974397838021987,2.4130832511078757,2.6869498282966138,2.7841618
134,2.564110531,2.5602069075,3.1350320573540187,2.951665618251423,3.198601616656793,3.0639994
