,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
400,3.483942143,3.2015915178750003,3.2954111405073108,3.2643553579008473,3.4722666902800814,3.2280493
32,3.749346473,3.9110202070357145,3.776274134103149,3.815876428587404,3.7996932056753825,4.939441
3,1.95531373,2.2828523138125,2.2725597808644453,2.002498789627377,2.092930968371098,2.124157
168,2.094344074,2.0966136544999996,2.231100904673573,2.144161456193661,2.16717331451809,2.1946604
13,3.23225335,2.5880331970416672,3.0843242025581907,3.111976057034308,3.2704159388749208,3.2634172
196,4.3259767060000005,4.296975569294118,4.183330197330644,4.150259729935881,4.17636877780175,3.978613
303,2.318184734,2.1592008377575755,2.3688220725431846,2.4361013747982216,2.317676283002891,2.479734
70,2.915486125,3.440468554241935,3.3540803000807546,3.191315120835912,2.953080128627562,3.3945746
287,2.527527419,2.2828523138125,2.2899592787511334,2.281412280361912,2.5211055739551096,2.5084033
489,2.34048632,1.7743052048499997,2.2894521716100673,2.4780071422423076,2.352657726366745,2.0053792
484,2.185144874,2.1592008377575755,2.347098615314266,2.3763268308679386,2.1815721302474085,2.2388682
485,2.443163412,2.5880331970416672,2.6588223057243052,2.55524967337597,2.4440548118526575,2.4517655
343,4.228811838,3.9110202070357145,4.034693807507989,4.258427498223563,4.197778469520713,4.458938
454,2.89663814,2.6582105900303032,2.6074264209169535,2.6239114366734033,2.820769110146271,2.7161736
260,1.7940554380000002,1.7743052048499997,1.7670514297074005,1.88740834561726,2.0853961816337705,1.6938018
397,2.7985407660000003,2.6582105900303032,2.60507483565554,2.5546061968933382,2.7833106937233776,2.8202825
466,2.673270551,2.6582105900303032,2.586552340638552,2.731784725896055,2.66068513568125,3.0797796
352,2.218248021,2.1592008377575755,2.432809271698935,2.404926207325131,2.1689260674543984,2.442453
336,3.698029119,3.440468554241935,3.5033501051569984,3.4978804094974345,3.6903236527230447,3.6266346
90,1.656128101,2.0966136544999996,1.9578491507123337,2.0088064603745033,1.6799986695640339,1.919096
344,4.011390644,3.9110202070357145,3.9765645422734983,4.072132944510206,4.0222088013042585,4.232565
110,1.751684552,2.2828523138125,1.9888455104177407,1.6878900799181689,1.8013741323178447,1.7770697
399,3.075771749,3.2015915178750003,2.8117047708466965,2.812105717022736,3.0945068405281635,3.197031
388,3.2521720380000003,3.2015915178750003,3.085573455307128,3.0556014054725256,3.0106032534440867,2.8830762
138,3.528126997,3.440468554241935,3.384110529736901,3.3617449876049927,3.580963582650779,4.1404395
380,2.234319331,1.7743052048499997,2.363788532136488,2.4516310308100535,2.2061084307786434,2.288319
439,1.85607362,2.566657392391304,2.2934734762690443,2.224806247721892,2.0653940787008427,2.1159763
302,1.968056519,2.1592008377575755,2.134412847313388,2.3004852980707184,1.9004605666555197,2.2868295
193,3.813618704,3.440468554241935,3.7532984988866995,3.6412362299928427,3.808469972591988,3.7745528
273,3.336656114,3.440468554241935,3.343824323656243,3.1428977550987818,3.3674412929535844,3.3320103
137,3.634461125,3.440468554241935,3.47449239309514,3.502249755436589,3.667637439334012,3.9656467
335,3.623325761,3.440468554241935,3.515207723383048,3.5085205830879356,3.6557240667353117,4.0133047
163,1.875893093,1.7743052048499997,2.1216318539221484,2.1564181099991027,2.0439783996690952,2.169168
100,2.592886008,2.589388050333333,3.008374576137485,2.7761956461089032,2.5790354145165573,3.2306986
398,2.58665295,3.2015915178750003,2.61651979344922,2.482769401249722,2.61470922722299,2.7490993
52,1.5569788219999998,2.1592008377575755,2.0085384537460818,1.7942953444065042,1.26309749480634,1.6792717
424,3.32326654,3.3602664283749992,3.2638613615254943,3.278888738633355,3.3663953085658687,3.5857043
88,2.204595997,2.5880331970416672,2.4197249474035263,2.4318930531346648,2.143878305386343,2.4548998
417,3.078176572,3.3602664283749992,3.1897267151860578,3.020635600083319,3.136274468258419,3.5491467
189,3.770274114,3.440468554241935,3.681669046313764,3.5878298568634004,3.751745155297792,3.593845
228,2.846659413,2.7970935409444446,2.976506591460901,2.9612493125440094,2.832580822983987,3.613196
34,3.749346473,3.9110202070357145,3.776274134103149,3.815876428587404,3.7996932056753825,4.939441
500,2.911555894,2.5880331970416672,2.976177726987336,2.88291197499698,2.979767489316048,3.0738916
45,2.01579924,2.6582105900303032,2.140794243722431,1.9480860966503406,2.023125249220426,2.15174
35,4.206663161,3.9110202070357145,3.9660848025114057,4.1732487881093325,4.231620162762705,5.3705826
221,2.675647066,2.7970935409444446,2.8726420063046225,2.6888552389697047,2.67294859750157,2.8271828
201,2.138309405,2.2828523138125,2.0936802811385093,1.948584687975873,2.195787385172613,1.9892966
94,2.3747410490000003,2.5880331970416672,2.3837314864360963,2.505935148757141,2.377941553294944,2.49225
346,3.904364554,3.440468554241935,3.8813326159594843,3.9420958554099537,3.918017783867123,4.0410337
187,3.47548716,3.440468554241935,3.4614207135436996,3.4143844892807564,3.499845632060122,3.4257674
345,2.05616289,3.440468554241935,2.4502563025047865,2.517718856664189,1.8494146910474694,2.5343428
132,2.924755964,3.440468554241935,3.1116304986727576,2.884504763267913,2.9665447725346166,3.4028006
1,1.823542153,2.2828523138125,2.027680645375409,2.100080608202285,1.8918465695031497,1.8224326
159,1.703423744,1.7743052048499997,2.098574082076817,2.1175797909914476,2.0053395239953726,1.1493725
383,2.601919208,2.566657392391304,2.512378141146825,2.572783313303005,2.2404805738346116,3.171712
93,3.146551655,3.3602664283749992,3.104592230547185,3.0604385725091,3.1981613672221094,4.004826
321,3.913118395,3.440468554241935,3.7483629437063666,3.7608244685154206,3.8469040243967267,3.4998083
487,2.107381734,1.7743052048499997,2.102420073602899,2.3447446807733914,2.1635085459945973,2.0259762
113,2.10625,2.2828523138125,2.183821051655902,2.25557287513003,2.1715832764130685,2.0614562
242,2.7090569060000003,2.2828523138125,2.308491557963813,2.083395522556597,2.2771767284686906,2.831368
281,3.829256885,3.6845235123333335,3.573390173523056,3.7646199556728606,3.8381251200337063,3.894579
241,2.7930642910000003,2.2828523138125,2.5341336477996936,2.7456220489156844,2.370678530829471,2.5222979
203,1.7458573,1.7743052048499997,2.092394817020817,1.8679632559107096,1.8217412802882276,1.8179992
218,2.141516016,2.6582105900303032,2.4232374699051737,2.253790358432257,2.1853388305893926,2.0407772
279,3.134963655,3.440468554241935,3.5209456943226476,3.3045402244643647,3.184407833653763,3.8803039
445,2.44865675,2.566657392391304,2.3451820769736345,2.442793728949593,2.3308668978608704,2.2094932
237,3.778883693,3.9110202070357145,3.9051878114381138,3.8687843278230476,3.829230231621194,5.965426
62,2.021896774,2.1592008377575755,2.113652400411496,2.073002989874951,1.9048855518487589,2.3353791
26,3.251062505,3.440468554241935,3.4088642034843035,3.317240895591465,3.2989032115090002,4.301536
77,3.921272678,3.9110202070357145,3.960144005487985,4.0466932856827205,3.9530452944345544,4.5452056
139,3.648396982,3.440468554241935,3.5810462711201096,3.412563636952546,3.6868470653480463,3.9920573
456,3.023807886,2.566657392391304,2.5325426710563663,2.64953589684698,2.800917146163039,2.8082309
348,4.1706199680000005,4.296975569294118,3.872822910968779,4.116153042404536,4.142622835823497,4.141737
404,3.460797472,3.440468554241935,3.5475793310384818,3.4286033729055743,3.487251995551091,3.3871703
301,1.929832844,2.1592008377575755,2.123829325022853,2.2557788390986713,1.857392019532428,2.4283023
494,2.456272875,2.1592008377575755,2.4597768618053975,2.598441292656102,2.493848451686455,2.3320131
23,3.0433453960000003,3.440468554241935,3.3521606174412413,3.035385870440123,3.068897965718408,4.646701
171,2.256808983,2.0966136544999996,2.2721935644886204,2.2518005636790517,2.2906327158311424,1.93915
262,1.913011696,2.0966136544999996,2.0314763380538765,2.3695522151906427,1.9595691915316902,2.0565653
337,3.535060164,3.440468554241935,3.532321837097249,3.496351394365785,3.557128582266934,3.6538448
42,4.2937118860000005,4.296975569294118,4.123331960797122,4.370887304750037,4.298571352461667,6.023963
106,3.598576487,3.6845235123333335,3.436321547666289,3.428589452060093,3.6486894659217266,4.4934297
212,1.716605827,1.7743052048499997,1.9602933625113055,2.0101092377330003,1.7507771149638547,1.7784557
468,2.673270551,2.6582105900303032,2.586552340638552,2.731784725896055,2.66068513568125,3.0797796
323,3.627657951,3.440468554241935,3.6914502060950865,3.7342028485995513,3.630020229358875,3.714006
142,3.394040533,3.440468554241935,3.4231354864990515,3.338112399583092,3.4394549631472007,3.663484
314,3.635573904,3.440468554241935,3.45111377753897,3.574838714429141,3.597212988335505,3.408319
425,3.32326654,3.3602664283749992,3.2638613615254943,3.278888738633355,3.3663953085658687,3.5857043
82,4.306820086,3.9110202070357145,4.131479070199073,4.247104172665052,4.293439366949346,5.167592
371,2.839405971,2.6582105900303032,2.6457021205600597,2.5858736612959485,2.872151326788524,2.698216
116,1.40362588,1.7743052048499997,1.8124373610842588,1.898302948014173,1.3270680061782603,1.0380454
473,3.423890715,3.2015915178750003,3.206704985767473,3.192654592409488,3.412645047736481,3.187128
465,2.605934601,3.2015915178750003,2.7051832599715224,2.533053564055285,2.6079769209834627,2.8050618
257,0.97131227,1.7743052048499997,1.3097020626662137,1.2185035971670284,1.851048391894194,0.99847335
261,1.802715047,1.7743052048499997,2.0534189499877327,1.9783552305694112,2.093975843017871,1.8204532
148,2.131688932,3.440468554241935,3.1675758403763643,2.589987924389866,2.003933221894309,3.143794
128,2.497318502,2.7970935409444446,2.683771567769018,2.4420663111499663,2.466920438693929,2.8394375
449,2.714554142,2.6582105900303032,2.6047212289477484,2.6385083357349837,2.6747110689381177,3.1537924
145,4.536965854,3.9110202070357145,4.142170416203041,4.308435719203432,4.487129220127832,6.1800947
164,1.875893093,1.7743052048499997,2.1216318539221484,2.1564181099991027,2.0439783996690952,2.169168
277,3.2423217710000003,3.440468554241935,3.380029167046298,3.3219665067596753,3.2920453037540103,3.54872
216,2.081190942,1.7743052048499997,2.1810146001227895,2.0586609989414995,2.12443164475515,2.0689127
359,2.516309208,2.5880331970416672,2.447092789590921,2.61047520346568,2.5550754073210076,2.507917
57,2.049016874,2.1592008377575755,2.238026681542046,2.0885326818335708,1.93698737547893,2.2981663
325,4.044151447,4.296975569294118,3.93003228822334,4.006865251133317,3.9739225931718725,3.6433978
198,3.0293955230000003,2.2828523138125,2.3067020981135298,2.4158310617088063,2.7068233857989217,2.741784
488,2.34048632,1.7743052048499997,2.2894521716100673,2.4780071422423076,2.352657726366745,2.0053792
76,3.921272678,3.9110202070357145,3.960144005487985,4.0466932856827205,3.9530452944345544,4.5452056
39,3.459995526,3.9110202070357145,3.9311200903439087,3.594638766677174,3.4863683619727985,4.9006786
390,2.966190667,2.566657392391304,2.493470281962052,2.8966175440052178,2.652213640843657,2.679865
209,1.7792835319999998,1.7743052048499997,2.045892142188837,1.8919383654836506,1.8904739661395968,1.9155712
476,3.625737165,3.6845235123333335,3.3606568997767345,3.3627824517500935,3.6068632157777802,3.5146317
395,1.776833784,2.0966136544999996,2.0459666769470943,2.3320157401694765,1.8275595808341425,1.7731128
385,3.274876168,3.2015915178750003,3.0482535060722578,3.0811109920243895,3.0160437848161177,2.868607
441,2.364897924,2.6582105900303032,2.5140800746360705,2.491476055355072,2.4071447828899597,2.0790043
275,3.152501028,2.7970935409444446,3.1749735094083915,3.0539911931614143,3.2081958234436296,3.3546944
283,4.033330809,4.296975569294118,3.9716842282739377,3.9771703543518635,4.005284433253941,3.8736753
178,3.162860092,3.440468554241935,3.2875281406402994,3.1525731540789383,3.2164911241124976,3.5775313
408,3.297713265,3.440468554241935,3.2897693746887877,3.1910507055138146,3.3427856235113627,3.491858
386,2.355268948,2.0966136544999996,2.328611039217687,2.764289629775229,2.3527182534573345,2.0117302
455,2.984576645,2.566657392391304,2.46861775921868,2.6221460583702254,2.65760648777181,2.7046351
101,2.904353857,3.3602664283749992,3.1963718427712924,2.919621252010669,2.941855395981211,3.340691
357,2.027272613,2.1592008377575755,2.3142361330085395,2.3019030085331287,1.9330191094152287,2.273435
172,2.041259995,2.0966136544999996,2.154396100546623,2.1031692340628947,2.117445323054133,2.253756
432,3.625119524,3.3602664283749992,3.4354822248072745,3.3506063776454256,3.6354479473475223,3.8034258
117,2.394675219,2.6582105900303032,2.3787913558772718,2.3236831523043437,2.4411978178419798,2.1983309
232,4.445119368,3.9110202070357145,4.060740822919457,4.4445114955009135,4.395458784373556,7.5596
121,1.764545016,1.7743052048499997,1.973267859143134,2.014088096429288,1.722363808092533,1.6412698
214,1.877856648,1.7743052048499997,1.9979940297572856,1.923270911507112,1.917275504513169,1.8246202
296,2.499012099,2.6582105900303032,2.485705365176209,2.476030526215922,2.54898382887424,2.351655
246,1.4732924019999998,1.7743052048499997,1.6005647432247387,1.705690892450201,1.9497140481942896,1.4557078
324,3.5364297110000003,3.440468554241935,3.6904624287477303,3.6336182605785186,3.5479785891648845,3.4835005
252,1.181742199,1.7743052048499997,1.387888340686994,1.3541325425387267,1.8990336946051638,1.1743944
307,3.15667703,3.2015915178750003,3.0233467905901827,3.190708153581723,3.1742101953827255,3.1638384
326,4.237294653,4.296975569294118,3.9446714024719935,4.104186937975745,4.075810612132393,3.6131926
467,2.673270551,2.6582105900303032,2.586552340638552,2.731784725896055,2.66068513568125,3.0797796
291,2.064914881,1.7743052048499997,2.0739295477957516,2.2568316405070457,2.122127055944725,2.0756824
124,2.431759403,2.7970935409444446,2.716088845299825,2.48127352779188,2.4170102668842564,2.5359645
406,3.284273531,3.440468554241935,3.3240291223695384,3.1974713964093815,3.3251123965864213,3.3375926
10,2.471521516,1.7743052048499997,2.2960106075709246,2.449752402145521,2.2445759086974046,2.8461213
317,3.905844067,3.440468554241935,3.8233435292408933,3.8162244929525597,3.8297525508217447,3.4567876
54,2.010314916,2.1592008377575755,2.142341884979674,2.020304863386538,1.905740032196464,2.3050194
434,3.861000384,3.3602664283749992,3.5170397446464094,3.4806353141820896,3.8165912115546945,3.5603948
369,2.543518761,2.1592008377575755,2.3941211326978484,2.544395019844686,2.6000978314991894,2.565662
140,3.394040533,3.440468554241935,3.4231354864990515,3.338112399583092,3.4394549631472007,3.6635299
436,2.265337832,2.566657392391304,2.3076394519066694,2.255764343116976,2.266008697333527,2.0232658
29,3.494849561,3.9110202070357145,3.555955429899411,3.4706965349802994,3.5368695876000222,4.781235
130,2.727091086,2.7970935409444446,2.8861648639210817,2.657301931154452,2.7485879515577576,2.6622868
60,2.256862308,2.5880331970416672,2.5038089213338846,2.302880015367124,2.207105053312519,2.5396442
205,1.340730214,1.7743052048499997,1.718140116595894,1.903188660370681,1.8098735038278821,1.094485
14,3.1519871110000004,2.6582105900303032,2.970442944145962,3.019853898147793,3.11318497407097,3.0612702
366,2.509067083,2.5880331970416672,2.459782090328413,2.5556769995150987,2.5495785050257016,2.4774337
470,3.209867768,3.440468554241935,3.3477895704195926,3.0976456888689485,3.261200333366652,3.5591102
288,2.212743075,2.2828523138125,2.292970336008379,2.2697244195975235,2.258118399548346,1.9518037
353,2.699965226,2.5880331970416672,2.571972924146486,2.5010397557906168,2.7616627464451238,3.0526142
280,3.4724311510000003,3.440468554241935,3.383693886148223,3.4291922954397736,3.5089484236283592,3.6439638
184,3.47548716,3.440468554241935,3.4614207135436996,3.4143844892807564,3.499845632060122,3.4257674
188,3.548493992,3.440468554241935,3.6808016614609,3.5478078261508754,3.5711002606359,3.6874847
490,2.34048632,1.7743052048499997,2.2894521716100673,2.4780071422423076,2.352657726366745,2.0053792
192,3.599610204,3.440468554241935,3.7743648991989613,3.4835046563563967,3.626627038283406,3.971888
236,3.650898663,3.650898663,3.713082607899622,3.6448915950493985,3.6558114199424336,5.7138276
285,2.7165587710000003,2.6582105900303032,2.444730997188679,2.301722207387693,2.685899006482389,3.168013
157,2.838879963,2.566657392391304,2.450672615094367,2.1630542519900997,2.4163063184113245,2.6300745
49,1.971687553,2.1592008377575755,2.113652400411496,2.0033460687793103,1.8438758805308257,2.3528833
341,3.5687803610000004,3.440468554241935,3.716768607362167,3.650003489462403,3.6107061231955404,4.112247
204,1.834980237,1.7743052048499997,2.061706522625652,1.883305909566979,1.9033317658376934,1.8182871
150,4.35122775,4.296975569294118,4.224837583312897,4.3306161415732385,4.341674107111873,5.5360274
297,2.514059206,2.6582105900303032,2.5428794502339276,2.450719698682647,2.5691700946350675,2.3951035
264,2.230262548,2.0966136544999996,2.303280767502519,2.364791516782928,2.2431253507427282,2.122461
493,2.800341914,2.5880331970416672,2.7042535961735736,2.7169503989763433,2.8685528490166785,2.6889768
415,2.920320938,3.3602664283749992,3.1270218998192996,2.9664557197397112,2.981160645394466,3.1740909
190,3.710979937,3.440468554241935,3.640033507660027,3.6056219468363992,3.7076720318013,3.6565142
161,1.607676768,1.7743052048499997,2.0642818468601516,1.9469038999587984,1.9482254847826237,1.0260677
74,4.124747679,3.9110202070357145,3.8543036295372333,3.98912404389045,4.116483855838829,4.2228374
144,3.80028487,3.9110202070357145,3.7151969723813134,3.7360672785988003,3.8365915757377267,4.394415
169,2.095240949,2.0966136544999996,2.117004636856851,2.0544090182737507,2.1643939796794296,2.1247087
99,2.692944977,2.6582105900303032,2.5620103691228473,2.647515452544488,2.6661151495764646,3.1460357
443,2.12900363,2.566657392391304,2.345698955400675,2.296306515830616,2.190690986021929,2.2150578
15,3.31703697,3.3602664283749992,3.255162389110878,3.248234522220258,3.3472479517087823,3.2843575
43,4.592186842,4.296975569294118,4.368482133487295,4.63771300883638,4.542386028840028,7.3669643
375,2.79389881,2.566657392391304,2.5365271391073674,2.4218930976417727,2.2514621098279495,3.2234416
368,2.658222598,2.6582105900303032,2.565360832177889,2.5143590844069523,2.7195917233436386,3.2284002
492,2.394245074,2.6582105900303032,2.474332462688658,2.60251853793159,2.4419557064430553,2.1547503
58,2.337210503,2.5880331970416672,2.429138594269017,2.3429022916384277,2.3170249630387776,2.6048017
389,3.274303027,2.6582105900303032,2.7978423370023284,3.114413355072181,3.0575053129271534,2.9173403
167,1.067064449,1.7743052048499997,1.8303864683709603,1.4565174222372255,1.5274354148187488,1.0925391
220,2.872647422,2.7970935409444446,2.8926018733759262,2.7698156799629152,2.85071282184535,3.945603
174,2.317696847,2.0966136544999996,2.195278043753921,2.2065198588401636,2.339554647461421,1.9583726
267,2.769924124,2.6582105900303032,2.3995264312183813,2.550989988746855,2.7179512935471752,3.014904
75,3.921272678,3.9110202070357145,3.960144005487985,4.0466932856827205,3.9530452944345544,4.5452056
147,3.79271298,3.9110202070357145,3.834254722973973,3.796999972961256,3.831584206010744,4.4857144
459,2.033270559,2.2828523138125,2.140002664756889,2.414490567574532,2.098113236847487,2.2110643
496,2.515517443,2.5880331970416672,2.3837314864360963,2.5684159810336515,2.5547182206437338,2.5062041
255,1.301176996,1.7743052048499997,1.700536436469586,1.6782075696657315,1.8828597335737083,1.6411669
6,2.800573123,1.7743052048499997,2.276762870872575,2.646674979372159,2.665410846454,2.9549117
152,4.462953299,4.296975569294118,4.369195095177706,4.347249145796219,4.412566545024725,5.696374
226,3.189532925,3.3602664283749992,3.205179525698273,3.180439691026086,3.2053503314124736,4.923822
215,1.804273135,2.0966136544999996,2.0235616224138377,1.8640439803952726,1.856064025837414,1.8037409
98,2.692944977,2.6582105900303032,2.5620103691228473,2.647515452544488,2.6661151495764646,3.1460357
248,0.8274340929999999,1.7743052048499997,1.1760299477436607,1.522283332795719,1.8364770546594276,0.81211597
276,3.777246097,3.440468554241935,3.3489162897815974,3.538168326598709,3.756935501343875,3.5980673
105,3.05980589,2.7970935409444446,3.1558624084792704,2.981168926534858,3.1162995304323804,3.6240134
183,3.177005106,3.440468554241935,3.4294155199519776,3.161138539988262,3.2330119427025625,3.4374413
244,2.838830118,2.2828523138125,2.29720316715265,1.8559704180909282,2.2458998053220167,3.317052
249,1.181742199,1.7743052048499997,1.387888340686994,1.3541325425387267,1.8990336946051638,1.1743944
118,1.764545016,1.7743052048499997,1.973267859143134,2.014088096429288,1.722363808092533,1.6412698
206,1.7792835319999998,1.7743052048499997,2.045892142188837,1.8919383654836506,1.8904739661395968,1.9155712
112,2.308897905,2.2828523138125,2.204781278656445,2.170637624960641,2.3388558447559067,1.9856051
16,3.447732143,3.2015915178750003,3.18387063601115,3.2984133135253484,3.4200811485326295,3.1595497
413,1.973031222,2.1592008377575755,2.3566479599001227,2.4572950534395326,1.8258038299379589,2.362947
304,2.284951038,2.1592008377575755,2.238490751449503,2.4046002062121423,2.3066007467580736,2.3125854
463,2.5752167740000003,2.1592008377575755,2.39517135485599,2.5638988562547436,2.634500507968676,2.7468748
19,3.335629034,3.2015915178750003,3.0732522448540167,3.161011513480939,3.3261504729746054,3.1626325
230,2.846659413,2.7970935409444446,2.976506591460901,2.9612493125440094,2.832580822983987,3.6130943
